"","s1","s2","x0","x1","y","z"
"42",0.83944627456367,0.433288909727708,1,0.986425841755793,0,-0.111813684243346
"43",0.992793056415394,0.667002356611192,1,1.24819037522289,1,-0.917368555794766
"44",0.12592877051793,0.996328783920035,1,-0.74906529954624,2,-0.60407539646498
"45",0.683897795388475,0.681851153727621,1,0.214209386900918,2,-0.41946847399497
"46",0.50448736618273,0.650317340856418,1,0.358894827097896,1,-0.812438794988625
"47",0.64678347716108,0.397044270765036,1,-0.493649797440443,3,-0.922897512123917
"48",0.598733282415196,0.383502988144755,1,0.22340244240225,2,-0.521698681514915
"49",0.185229486087337,0.0100510097108781,1,-0.32350646443765,1,-0.612296731107438
"50",0.17933473456651,0.54265463235788,1,0.98388935936362,1,0.596927400328929
"51",0.794971638824791,0.257821097504348,1,-1.14754860688737,1,-0.900414442469154
"52",0.13696876517497,0.551250535296276,1,0.242609500302317,2,0.895687775747695
"53",0.190402895910665,0.990180705673993,1,-0.643375700764347,6,-0.213982129431953
"54",0.892568101175129,0.100375849055126,1,0.19511226374373,0,-0.6588816626573
"55",0.070389062166214,0.806038429494947,1,1.61306455528777,0,-0.247468563187028
"56",0.0522034396417439,0.484620904782787,1,0.555674934690558,7,0.851055421821106
"57",0.18562015844509,0.385529881808907,1,1.51790694633016,6,1.48850571045737
"58",0.766158557729796,0.525029763346538,1,-1.22370624473412,14,0.423487759552515
"59",0.415701555786654,0.327648447826505,1,0.160914871906376,1,-0.8270756019334
"60",0.0973980966955423,0.667516912566498,1,2.03640816544379,0,0.77556542325431
"61",0.0442708185873926,0.786807303782552,1,-1.4380204610922,13,-0.265143597398879
"62",0.591389634646475,0.79847067873925,1,-1.84710363403301,17,-0.423592520640016
"63",0.196168913738802,0.173341369722039,1,0.654821756578158,2,-0.140145129462719
"64",0.112632038304582,0.603317215573043,1,-2.04075903144917,43,0.750462208982344
"65",0.581177450716496,0.0360703200567514,1,0.637244924522317,1,-0.373975347612379
"66",0.978200132958591,0.383071320364252,1,0.469653478939756,2,0.537749442848195
"67",0.455741435755044,0.949181712931022,1,-0.373512661131324,2,-1.52832977680341
"68",0.827975459396839,0.95555514190346,1,-1.24473668102593,3,-0.192799949853227
"69",0.610130068613216,0.103505742736161,1,1.58581835502936,0,-0.448959033813933
"70",0.373655491974205,0.240120829315856,1,-0.752393220118807,4,-0.402438768877878
"71",0.952837753575295,0.931582775665447,1,-0.362670552342319,2,-1.22512255401638
"72",0.754723904421553,0.919496602145955,1,-0.258666523424009,1,0.0239621281689729
"73",0.830276662949473,0.0299382098019123,1,-0.155546106957043,2,-0.220430207367493
"74",0.974497253308073,0.019628259819001,1,0.8503707513323,2,-0.311841656262027
"75",0.0763894573319703,0.589996880386025,1,0.0585253250287138,3,0.823788361499717
"76",0.467529813293368,0.649785991525277,1,0.0542559075417234,2,-0.693029097307318
"77",0.217717058258131,0.692213082918897,1,-0.627779470260659,10,0.197519983201979
"78",0.655461627291515,0.858201201306656,1,0.0770394542871747,2,-0.501351308329015
"79",0.114991367561743,0.767859740648419,1,0.229661247079715,4,0.193217443430757
"80",0.242771968478337,0.0114290667697787,1,-1.526110649973,9,-0.622314354860549
"81",0.138155572814867,0.475062901619822,1,1.12044166487696,2,0.994213390729187
"82",0.857812328729779,0.441638618707657,1,-0.636694713936614,5,-0.195857238015742
"83",0.404566549696028,0.797890414949507,1,0.110629857989004,1,-0.787544169696263
"84",0.191222172928974,0.964290273142979,1,-0.535272965810662,4,-3.2913134055707e-05
"85",0.451733629917726,0.883561932714656,1,0.917607592252967,0,-1.10156999014638
"86",0.33769902260974,0.463152529904619,1,-0.467901701636199,2,-0.221145976665948
"87",0.197953913593665,0.961455223150551,1,-0.153523743540704,3,-0.0352474572757406
"88",0.660628931596875,0.945664857048541,1,0.0794385808868426,3,-0.528403941147598
"89",0.369925212115049,0.161845509894192,1,-0.570373510291089,2,-0.913345490940296
"90",0.922604512888938,0.901696037966758,1,0.921819754854752,1,-1.07013834141913
"91",0.0390557697974145,0.933356073917821,1,-0.775335575769331,4,-0.421287803618852
"92",0.0557945659384131,0.647861936595291,1,0.348890216664541,8,0.677541865767805
"93",0.0333254907745868,0.658677431754768,1,-0.195718704973301,7,0.75983465733731
"94",0.848085461650044,0.642043110914528,1,0.126716205506765,2,-0.325586356180972
"95",0.786060155369341,0.771518787601963,1,-0.0184781806583294,2,-0.284827120051859
"96",0.268858198774979,0.0340101777110249,1,0.944119428593144,0,-0.638527683055591
"97",0.862135225441307,0.116690612398088,1,0.20340650636374,4,-0.198397634031504
"98",0.220640305895358,0.0985232433304191,1,1.1762950110607,1,-0.634200094903908
"99",0.589176388923079,0.862809234997258,1,0.283320936781031,1,-0.942124984591582
"100",0.3633678634651,0.308681589784101,1,-1.0265331429776,2,-0.499337859134281
"101",0.137007442535833,0.786619218531996,1,-0.819312668470742,7,-0.172813814668474
"102",0.561026050942019,0.973781265551224,1,-1.71932609844989,6,-0.935011074002357
"103",0.865762744797394,0.493451519170776,1,-0.802973972519914,10,0.116230206610814
"104",0.79050014866516,0.850263015599921,1,0.477024261855463,0,-0.768050825069204
"105",0.692528649000451,0.460584017448127,1,0.173828872487382,1,-0.199174700768647
"106",0.404925708426163,0.436021893052384,1,0.711337569281261,1,-0.424049471706755
"107",0.418312263675034,0.284781614085659,1,0.164498360467635,0,-0.651068077348463
"108",0.638224383350462,0.901279599172994,1,0.826877269314916,0,-0.362048755817672
"109",0.174768379889429,0.711883676238358,1,-0.236505481691984,7,0.545681505443755
"110",0.940393599215895,0.835009902948514,1,0.392699645636789,0,-1.02673469924691
"111",0.382582277758047,0.766206118976697,1,2.44560484993334,0,-0.385805992995716
"112",0.605845221783966,0.483399385819212,1,-0.189851736911356,1,0.00998801580442493
"113",0.499540627002716,0.307403014041483,1,0.538753452115799,1,-0.153932598253185
"114",0.0963590710889548,0.150864456780255,1,-0.276576978648693,1,0.00795103123239907
"115",0.00449730572290719,0.308791453950107,1,-1.83233295645102,20,0.478867601208098
"116",0.921499059069902,0.427286476129666,1,-0.298074485805544,5,0.430677705753331
"117",0.619409026810899,0.174761129543185,1,0.704228597860429,1,-0.615567034430619
"118",0.422690515872091,0.706683298340067,1,-0.860991566270881,2,-0.496686947189508
"119",0.198350025340915,0.512068645562977,1,-0.0418130504090827,6,0.768678853527879
"120",0.0862735819537193,0.298562160227448,1,-0.472363794309794,10,1.02329532075582
"121",0.485909612383693,0.618233772926033,1,0.410339410281142,1,-0.459069789581379
"122",0.399768906179816,0.578923528781161,1,1.51004507929922,1,-0.169177620804806
"123",0.920839456142858,0.59294148022309,1,0.131570632743453,5,0.303382482293155
"124",0.105605053715408,0.140123978722841,1,0.385254917356763,1,0.0168410868639047
"125",0.44317244947888,0.384252450661734,1,0.880813148631791,0,-0.86943897241086
"126",0.174241407774389,0.205732159782201,1,1.39956024991767,0,-0.0942832905707879
"127",0.220001514535397,0.0969375893473625,1,0.0614306803789021,3,-0.635911241668321
"128",0.0339216773863882,0.604391814442351,1,0.982328580151168,1,0.989099606111651
"129",0.669700807193294,0.33709231694229,1,-0.701572439889242,3,-0.542389204204201
"130",0.174192368751392,0.424404099816456,1,0.646395154720573,3,0.980256063997876
"131",0.0736624749843031,0.131974120624363,1,1.78069469121856,0,-0.0882072194417285
"132",0.472137273056433,0.531985445413738,1,-1.26574824908505,7,-0.31277889304094
"133",0.999788605608046,0.725960738956928,1,0.249477924311735,2,-0.77104493654661
"134",0.279630708741024,0.000147555256262422,1,-1.98997314809772,7,-0.84013648553082
"135",0.929012207780033,0.807562281843275,1,-0.763133558094436,2,-1.09321000389766
"136",0.20343103678897,0.523582715075463,1,-0.417121328999755,9,0.691964048864441
"137",0.634714052546769,0.863704402698204,1,1.75259689774911,1,-0.38214177819021
"138",0.229725173441693,0.506897016661242,1,0.5754176963345,1,0.475008302674018
"139",0.235189399216324,0.172100394964218,1,-0.259744504774706,2,-0.486388244475254
"140",0.94707503542304,0.188310368452221,1,0.0568266678007081,1,-0.255590753318689
"141",0.80005314340815,0.951904655201361,1,0.49751422719017,2,-0.360282900733592
"142",0.30179375782609,0.171048486605287,1,-0.26103417935263,2,-0.35523817993478
"143",0.888891438953578,0.908118050545454,1,1.67421967576355,0,-0.82339792561719
"144",0.188677384518087,0.885944839566946,1,1.85900394516569,0,-0.0381788349807918
"145",0.864125743275508,0.0421537158545107,1,0.90794542038949,0,-0.582688895842155
"146",0.78053792566061,0.682605495676398,1,-0.674679502660516,9,0.203746274888684
"147",0.211871222825721,0.167440552031621,1,0.0458893669147813,3,-0.281425415633166
"148",0.95547822653316,0.302024469012395,1,-0.17517967623693,6,0.555953968250706
"149",0.378494407748803,0.94125092215836,1,-0.615857492950391,2,-1.38330217408202
"150",0.113581578247249,0.108454556902871,1,-0.299170132034675,5,-0.101534392937318
"151",0.0453683899249882,0.362129972549155,1,-0.182910478033692,6,0.922871679553424
"152",0.114656505873427,0.124737801961601,1,0.981431932423508,2,0.227062447988923
"153",0.966334861004725,0.501461088657379,1,-0.0279837517477087,2,0.571654366206222
"154",0.65136878285557,0.964003050466999,1,-0.117451894553082,4,-0.512266373189031
"155",0.10169197130017,0.986359541770071,1,-0.00399865964887812,0,-0.65945295149259
"156",0.428428165614605,0.833598369034007,1,-0.369872825702428,1,-0.853374268662219
"157",0.504221230512485,0.038808336481452,1,1.15412015513497,0,-1.02261894061689
"158",0.731739669106901,0.751670987345278,1,0.610336450554148,3,0.0344206047808795
"159",0.233685927465558,0.827661404153332,1,-0.8583009134765,4,0.0763967116409177
"160",0.528591928072274,0.188895100727677,1,1.71504817429885,1,-0.766742988561884
"161",0.9847320264671,0.585650558350608,1,0.546819366856658,0,-0.151289643754082
"162",0.647463486529887,0.280744429677725,1,-0.545060747894402,2,-0.946752698865907
"163",0.610698315547779,0.311182242352515,1,1.44496826180314,0,-0.831050723734632
"164",0.817786590661854,0.813379396451637,1,-1.31550186320548,7,-0.894502668613654
"165",0.464192187646404,0.176434691529721,1,-0.672647034636303,2,-0.908982971109871
"166",0.448675961699337,0.773485508281738,1,0.177519881617831,2,-1.02320415100396
"167",0.436472887173295,0.971604195656255,1,1.54398850348642,0,-1.74291983655636
"168",0.248992614913732,0.173077756306157,1,0.846201060603776,0,-0.566925134809722
"169",0.592213986907154,0.625049667898566,1,-0.386263052554016,0,-0.294907411694991
"170",0.758901002351195,0.435966534307227,1,-1.26711316023513,9,-0.115652321014738
"171",0.785174066433683,0.973533629672602,1,-0.377194440176153,0,-0.679861887878334
"172",0.619914594339207,0.352498187683523,1,1.47460727447102,0,-0.490602863869937
"173",0.595784564735368,0.940515996655449,1,0.0189554248238997,0,-0.671207206734842
"174",0.852128748316318,0.524516850244254,1,1.70513509244256,0,-0.0349609708853944
"175",0.486567157087848,0.300610841717571,1,-0.0649807210094507,1,-0.2955021264109
"176",0.460728200851008,0.700879966840148,1,-1.05448491398559,3,-0.677012136812554
"177",0.492861376842484,0.0388696002773941,1,1.5025648705551,0,-0.616456483747625
"178",0.67331208428368,0.0911248112097383,1,-0.940351593495659,4,-0.1861122411708
"179",0.717258980497718,0.289921143790707,1,-0.418697863922267,4,-0.758986669628637
"180",0.324761418625712,0.605554341571406,1,-0.18059801479034,4,-0.167921574089297
"181",0.550635110354051,0.846485348651186,1,2.09525107602145,0,-1.22707784422158
"182",0.762362082488835,0.0458531836047769,1,-0.344487126285304,3,-0.174009760189439
"183",0.0268869122955948,0.880577519070357,1,-0.590606899915596,1,-0.630386476911628
"184",0.867952126078308,0.282007942674682,1,1.02031459784078,0,-0.374433731304068
"185",0.578354603610933,0.803146249847487,1,-1.24480385808628,6,-0.451594660555543
"186",0.746180103393272,0.538079433143139,1,-0.453908669715963,0,-0.287710774873998
"187",0.355283081764355,0.959914104314521,1,1.29294860731625,0,-1.3861470674699
"188",0.149743717163801,0.244734492152929,1,-0.785172320637748,6,0.247852513599108
"189",0.58151310030371,0.668275616597384,1,-0.0409895958460686,3,-0.511832021265056
"190",0.447812431259081,0.962745283497497,1,-1.34451072338956,5,-1.55854704628384
"191",0.56629454693757,0.310254784999415,1,0.432184413667137,1,-0.834195946093133
"192",0.815371581818908,0.708642692770809,1,-1.35284646365912,2,-0.331975779853683
"193",0.302564011653885,0.969397650565952,1,-0.385447449884103,6,-0.624664766353207
"194",0.616698786150664,0.443067862652242,1,-0.157341992049529,5,-0.180376965158361
"195",0.760573261417449,0.297695008572191,1,-0.0130891245459966,1,-0.595567296510135
"196",0.594962500967085,0.0426461992319673,1,0.624798618839362,3,-0.245960717730189
"197",0.62711172667332,0.608110301196575,1,1.35585497566401,0,-0.295833903118478
"198",0.72155673103407,0.326119719538838,1,-0.0839157727057692,0,-0.639939908984658
"199",0.933492017211393,0.107307482510805,1,0.164141188524331,0,-0.687219707600786
"200",0.109977829968557,0.975323186255991,1,-1.37307957579165,8,-0.391760673346204
"201",0.403896807692945,0.281557872891426,1,1.82926726678931,0,-0.431670415332734
"202",0.316105216508731,0.544485170161352,1,1.64885452296449,1,0.319271287521131
"203",0.831600479083136,0.486509420676157,1,-0.100429785138435,2,-0.00818349773798684
"204",0.143454750999808,0.34796368307434,1,1.49035397546999,3,0.892074050728918
"205",0.829763407818973,0.45068719307892,1,1.18979184483577,1,0.0960920272281311
"206",0.685035325819626,0.721212400356308,1,-1.23197754943392,8,-0.449610018795094
"207",0.937846517888829,0.55374242272228,1,0.557743690222875,4,0.539640014045128
"208",0.845706538995728,0.233258445281535,1,-0.235508943669067,1,-0.287428666928761
"209",0.508817606139928,0.156940875109285,1,2.40171333196153,0,-0.645914306381638
"210",0.914207774680108,0.974165940424427,1,0.564880599980857,0,-1.02915211216565
"211",0.224151616450399,0.667487086961046,1,-0.866032628991755,3,-0.000357417392866924
"212",0.66810105019249,0.251613728469238,1,0.682923810754494,1,-1.0607187654665
"213",0.257119636749849,0.321414721664041,1,-1.01216481317767,11,0.321156538615725
"214",0.705081494292244,0.271593582816422,1,-0.030316110803692,1,-0.874069242853646
"215",0.745460997335613,0.934110411209986,1,-0.16028858377848,1,-0.0377415976822817
"216",0.867224062560126,0.0526614976115525,1,-1.24195694213589,6,-0.680857382485674
"217",0.868787506828085,0.988680820912123,1,1.0396720628415,0,-0.59995851503512
"218",0.132783556124195,0.298751429654658,1,0.0197833008394987,10,1.01659319218512
"219",0.986685124924406,0.00144098699092865,1,-1.26354400167334,11,0.0279462675524526
"220",0.138336322270334,0.295303004328161,1,-0.195847493256766,7,0.869727107193097
"221",0.438745643012226,0.713789782486856,1,1.37229102783244,0,-0.614739231143615
"222",0.073371572420001,0.294301819056273,1,-0.362367895840879,14,0.928076695382054
"223",0.776927125174552,0.0131503765005618,1,-0.17060837068104,4,0.270205556839802
"224",0.209630788536742,0.335530300159007,1,-2.17070047058338,26,0.348189503398213
"225",0.926569888368249,0.115588065935299,1,1.48465837613292,1,-0.89289906057686
"226",0.603692214470357,0.226141821360216,1,0.873610023021666,0,-0.933196701497191
"227",0.809666984481737,0.0457546031102538,1,1.8134231182138,1,-0.221416059858807
"228",0.949113193200901,0.971895546419546,1,-1.41623592715742,4,-1.19556225151703
"229",0.396618524799123,0.706181066576391,1,-0.0987965420674684,1,-0.136000187224084
"230",0.0457330557983369,0.0984613676555455,1,-1.15221371472951,10,0.0791369225839076
"231",0.648692814167589,0.291804980719462,1,0.224913059566806,1,-0.971768821538015
"232",0.385492078494281,0.831991514191031,1,0.00766849204408105,3,-0.386554847349384
"233",0.936327194562182,0.326674181735143,1,0.408320584421098,3,0.280246502905666
"234",0.774843177059665,0.467966995667666,1,1.59441381588633,0,0.091055146600762
"235",0.882756184320897,0.827238772530109,1,-2.06798978905918,5,-1.55527131574501
"236",0.375447014113888,0.495831083040684,1,-0.359698657076605,7,-0.361432767355916
"237",0.754123674239963,0.773235346190631,1,0.635096011326362,0,-0.471547450375756
"238",0.376064805546775,0.37001672340557,1,0.444295783370818,1,-0.565567008771297
"239",0.878777580102906,0.330709434580058,1,1.65240307475151,4,0.403432451091757
"240",0.503419383894652,0.541163071524352,1,1.75420665033457,1,-0.0167907268969762
"241",0.936138793127611,0.695135143352672,1,-2.23017111453368,15,-0.899236816899321
"242",0.57546591735445,0.907609090907499,1,0.238755952734254,1,-0.992469543888934
"243",0.166633802000433,0.77209277683869,1,-0.310190426002061,3,-0.0109733481051179
"244",0.708448484772816,0.908572704531252,1,-0.51342244789146,8,0.0792532201257827
"245",0.881253276020288,0.382845700019971,1,0.795038774062294,2,-0.0984800017234202
"246",0.13810394029133,0.768779786070809,1,-2.30928598733501,43,0.507831316877499
"247",0.830866580363363,0.130533395102248,1,1.31308730805455,0,-0.72107670964074
"248",0.643836513860151,0.326703739119694,1,1.38579526306243,0,-1.02700343768695
"249",0.877135704038665,0.652815776178613,1,2.0962139320206,0,-0.253159006186408
"250",0.500574602046981,0.928868785733357,1,-0.762570730048793,2,-1.45344326693045
"251",0.36221136758104,0.855866381432861,1,-1.81392670315482,6,-0.502155080889074
"252",0.451899972045794,0.832144538871944,1,-0.978668848377075,3,-0.951304285923157
"253",0.914493849966675,0.627501015318558,1,1.98363809298099,0,-0.0730949629512603
"254",0.342858552467078,0.57047691103071,1,-0.837358160393855,4,0.110401277826207
"255",0.874973079189658,0.891447461210191,1,0.0716188381019948,1,-0.9773280064087
"256",0.744502775603905,0.474355463171378,1,0.146222749066033,1,-0.175994614162295
"257",0.967306699370965,0.766313497908413,1,1.80376798274252,0,-1.35515215598618
"258",0.420083991484717,0.309854909079149,1,0.315892870479514,1,-0.613629622757067
"259",0.755531011149287,0.566780410939828,1,-0.197806513049353,6,0.160978580257081
"260",0.646270891651511,0.323986356379464,1,-1.22094216413124,5,-0.975465579265932
"261",0.352683185832575,0.173202012199908,1,-0.44139491075617,1,-0.721262308146713
"262",0.113240381004289,0.991589334327728,1,0.141466091637694,0,-0.682743643931527
"263",0.0200816018041223,0.452922506956384,1,0.919994240685809,1,0.435332005827165
"264",0.120229067280889,0.189045720733702,1,-0.882258135238028,5,-0.152016668598572
"265",0.336109871976078,0.721130609512329,1,-2.19658518127171,28,0.105088579977271
"266",0.380200769519433,0.667015552287921,1,1.08709102924583,0,-0.446922819977723
"267",0.107797616394237,0.610537209780887,1,0.482676176411935,4,0.799433174773371
"268",0.586728888796642,0.637489827815443,1,0.157793527416794,1,-0.0877915414065038
"269",0.216736153000966,0.726024077041075,1,-0.300277087814619,4,0.224092348944898
"270",0.564459370914847,0.854965593200177,1,1.6607168669104,0,-1.24790837550524
"271",0.462765628006309,0.110102648381144,1,-0.70553483856512,2,-0.539644424624118
"272",0.321578950854018,0.820427094353363,1,2.33205332664946,0,-0.409869587254345
"273",0.981001610867679,0.0826043754350394,1,-0.66713433808115,4,-0.245669973980171
"274",0.188024348113686,0.750264719128609,1,-0.440681107695939,6,-0.0179515398471292
"275",0.127699203789234,0.780575203243643,1,-1.26684153569203,9,0.163414433469963
"276",0.901215196587145,0.256708764005452,1,1.11130066555497,1,-0.34382883082866
"277",0.62071070028469,0.943351477151737,1,1.08820228645508,2,-0.741060170755219
"278",0.912861863849685,0.46338037122041,1,-0.935562012513334,11,0.456545976792375
"279",0.738735292805359,0.693248284282163,1,-0.634399036730699,6,0.0661909393209826
"280",0.800386476097628,0.398968687281013,1,0.280795500215712,3,-0.362690523678778
"281",0.945749154547229,0.809340601088479,1,0.75790947335377,0,-1.13014791177707
"282",0.405823170440271,0.643074588384479,1,1.24348473507493,1,-0.446225648065943
"283",0.0145411947742105,0.336381000932306,1,-0.208427290092626,7,0.470167481754966
"284",0.48427425394766,0.924311878858134,1,-0.556974684569618,1,-1.63371264711616
"285",0.467706175521016,0.523141024634242,1,0.390957859615526,1,-0.317215278360346
"286",0.315764266299084,0.563947758404538,1,-0.31987807266784,5,0.281927804259094
"287",0.997738959966227,0.320026085013524,1,1.02598464426829,2,0.325811743958632
"288",0.561576238600537,0.381081728730351,1,-1.49769296341231,12,-0.359684354397318
"289",0.649426010902971,0.771203139098361,1,-0.0353009347393083,3,-0.736288539503139
"290",0.655687405494973,0.666017662500963,1,0.504466049567333,1,-0.356483176593275
"291",0.525748838670552,0.957091926131397,1,0.476711657571176,0,-1.19564389178564
"292",0.474207199411467,0.111987616401166,1,-2.03658294001695,17,-0.648108567986757
"293",0.67280570580624,0.806825829902664,1,0.554652391336577,0,-0.636743545003167
"294",0.865043339552358,0.206943089608103,1,0.0363630293337227,0,-0.254994170506354
"295",0.600281754508615,0.484471796546131,1,-1.96482291001479,12,0.0283248487082695
"296",0.385195967275649,0.995526433223858,1,-0.165758356415846,0,-1.88296953119168
"297",0.15794034441933,0.270220086909831,1,0.0660808807464159,5,0.51492070234352
"298",0.0434685305226594,0.932189064333215,1,2.17111167430433,0,-0.265695103709027
"299",0.012722022132948,0.628710795892403,1,-0.439736919919711,13,0.722887478220208
"300",0.854658838827163,0.860292993718758,1,-0.819667064348476,3,-1.36807066884299
"301",0.0491681299172342,0.0230890661478043,1,-0.586547910178753,5,-0.468271953398645
"302",0.721174985868856,0.759760115062818,1,-0.907132023605638,7,0.00775194876500065
"303",0.489798321155831,0.611887986771762,1,0.138654797201923,0,-0.555685550376915
"304",0.535812830086797,0.790652596857399,1,-1.71123865830103,4,-0.778042337333546
"305",0.0934372437186539,0.263658529147506,1,-1.11543974768517,16,0.659021789145092
"306",0.821915131062269,0.167110580485314,1,1.07042952586161,0,-0.842576069837745
"307",0.721638944000006,0.98530627344735,1,-0.226000686137324,3,-0.566737916743316
"308",0.634885817067698,0.978708810638636,1,-0.831424782535888,3,-0.945541112808744
"309",0.697764220880345,0.408046058611944,1,-0.172745976166758,2,-0.573603822318502
"310",0.225278781028464,0.142034967895597,1,0.751606127672862,0,-0.586057321747658
"311",0.916408722987399,0.582743050996214,1,-1.53173348999837,19,0.269111484339944
"312",0.214479215443134,0.780000448226929,1,-0.049157384724872,0,0.0523676386866888
"313",0.685600681463256,0.329448980744928,1,0.703100188978839,1,-0.622367286710434
"314",0.842675366438925,0.301583468448371,1,1.24951810263154,0,-0.653488806768603
"315",0.466294496553019,0.522456495091319,1,-1.76699583718077,15,-0.345610877855172
"316",0.929687843192369,0.772407077485695,1,0.116626755711646,0,-1.08198167291831
"317",0.571690985467285,0.5334452688694,1,0.410159174045917,2,0.175717398291869
"318",0.879923861240968,0.76745829032734,1,1.09674088559924,0,-1.00605201565836
"319",0.945986792910844,0.0631215998437256,1,-2.28347747833597,24,-0.361877397821646
"320",0.426156769273803,0.937086756341159,1,1.57964870328278,0,-1.15665149964075
"321",0.226115964818746,0.204709336161613,1,1.41361065960388,0,-0.363548030244168
"322",0.256148192565888,0.371153528569266,1,-0.0533193205272614,13,0.427387262239233
"323",0.691540981410071,0.529091855045408,1,0.352433937596264,1,-0.42877734858669
"324",0.712979469913989,0.546484903432429,1,-0.197372150495846,1,-0.238748388077042
"325",0.92002403899096,0.0715088408906013,1,1.01380318312281,4,-0.415147021425263
"326",0.458048658445477,0.462986600352451,1,0.75580956754274,1,-0.12946435025063
"327",0.614108238834888,0.954122096765786,1,-1.91990157611103,9,-0.611869997368608
"328",0.714536241488531,0.547765526222065,1,0.765261597849044,1,-0.256290293838241
"329",0.56698359712027,0.877778288675472,1,-1.20000194152842,2,-1.34629288108627
"330",0.870764629216865,0.0361259272322059,1,-0.29472254310271,0,-0.486921137587301
"331",0.226241342024878,0.926856820238754,1,0.186490436024318,1,-0.288881676553292
"332",0.498953393427655,0.13214345369488,1,1.53250952876562,0,-0.924232314701607
"333",0.1502464201767,0.842184061883017,1,-0.925214599910467,7,-0.117213867850995
"334",0.321190927410498,0.800115691497922,1,3.13241001826629,0,-0.553947556112104
"335",0.740519618382677,0.821257892996073,1,-0.647390604334815,5,-0.224638406449557
"336",0.529502995777875,0.396477231755853,1,-0.198125123552409,5,-0.139425526590184
"337",0.553788669640198,0.216515346895903,1,-0.84357213944194,2,-0.549850983463546
"338",0.693971319124103,0.725482169305906,1,-1.33436167421403,8,-0.0870084857099321
"339",0.328108313959092,0.536879838211462,1,0.984125044302669,1,0.12678002270977
"340",0.262836103094742,0.684186282334849,1,1.40677344700228,0,-0.200328797660867
"341",0.428979346062988,0.254861722700298,1,-1.10761629679661,8,-0.272690648963803
"342",0.560118927853182,0.868645234499127,1,0.833757620982246,0,-1.12939521615034
"343",0.0490367969032377,0.627059193328023,1,0.483932811306617,3,0.920173648446977
"344",0.709492096910253,0.531150664202869,1,0.752796746172472,0,-0.574720230777799
"345",0.0735367112793028,0.972367010079324,1,-0.707488032754745,2,-0.736444887316293
