"","RouteDataID","CountryNum","StateNum","Route","RouteName","Latitude","Longitude","NCar","Noise","BirdCount"
"37",6375798,840,14,430,"MEDICINE MTN.",41.534114,-121.58434,2,0,1
"38",6374751,840,14,46,"MORENO",33.9285177,-117.1214679,345,0,1
"39",6374135,840,14,49,"PALO VERDE",33.4048617,-114.7292329,50,0,29
"40",6375483,840,14,51,"ANZA BORREGO",32.903954,-116.23272,40,0,19
"41",6374182,840,14,58,"EUREKA VAL",37.2267497,-117.7611699,0,0,4
"42",6374142,840,14,59,"INYOKERN",35.6076917,-117.800197,27,2,1
"43",6376112,840,14,64,"TECOPA",35.8040435,-116.1930811,10,0,21
"44",6375615,840,14,7,"RED BLUFF",40.3520163,-122.3059647,118,7,1
"45",6375597,840,14,79,"COHASSET",39.9935292,-121.704424,48,2,22
"46",6374136,840,14,89,"NILAND",33.2200507,-115.4847789,29,5,83
"47",6374432,840,14,907,"CHOLLA GARD.",33.9250177,-115.9269019,47,9,8
"48",6374558,840,17,36,"WILDHORSE L",40.8478437,-103.3439259,12,0,2
"49",6374341,840,17,48,"GUFFEY",38.982811,-105.5746738,24,0,1
"50",6376605,840,2,12,"SUNNY EVE",33.6076572,-85.7511714,50,7,1
"51",6374185,840,2,31,"GRANGEBURG",31.0081277,-85.2112631,134,10,7
"52",6374553,840,2,8,"PINE GROVE",34.0278089,-85.7110414,135,0,40
"53",6375784,840,21,105,"BLACKBIRD",39.3705837,-75.6392639,11,0,113
"54",6375561,840,25,116,"CITRUS PARK",28.0402277,-82.5089729,0,0,2
"55",6374138,840,25,117,"Myakka Head 2",27.431856,-82.406862,372,11,1
"56",6374169,840,25,159,"Hildreth 2",30.018918,-82.810872,24,0,1
"57",6376392,840,25,178,"REDLANDS",25.618989,-80.4147339,343,3,15
"58",6374297,840,25,25,"SCOTTSMOOR",28.7481187,-80.8712309,275,0,3
"59",6376190,840,25,54,"BETTS",30.5335474,-85.2426415,60,0,1
"60",6374258,840,25,58,"DOWLING PARK",30.3506092,-83.3399191,121,0,2
"61",6374331,840,25,74,"ST LUCIE",27.2364427,-80.5471555,54,0,4
"62",6374170,840,27,28,"HENDERSON",32.3776397,-83.7887419,25,0,1
"63",6374609,840,27,302,"COUNCIL",30.58495,-82.469419,32,0,1
"64",6374264,840,27,303,"HEADLIGHT",30.8156483,-82.7110995,7,3,8
"65",6374152,840,27,314,"OWENSBORO",31.911593,-83.3946338,58,1,18
"66",6374154,840,27,317,"PHILEMA",31.7538576,-84.0168649,5,0,1
"67",6375451,840,27,45,"RUTLEDGE",33.6101913,-83.6041811,26,1,2
"68",6374141,840,27,7,"FITZGERALD",31.7059705,-83.2438622,89,0,2
"69",6374778,840,34,3,"HOLCOMB",42.0711057,-89.0756312,87,4,25
"70",6375641,840,34,59,"PULASKI",37.2325914,-89.2352685,32,10,87
"71",6374333,840,34,64,"ROBINSON",39.0052343,-87.7771751,34,0,1
"72",6376428,840,35,312,"WITTS STATION",39.6830387,-84.8521349,93,7,1
"73",6376562,840,35,316,"CYPRSS",37.9142237,-87.6297459,20,1,1
"74",6375955,840,38,24,"WALLACE",38.7278307,-101.6508259,5,2,4
"75",6376091,840,38,26,"GRANTVILLE",39.0805438,-95.5671042,6,0,1
"76",6376196,840,38,303,"Reece",37.7958024,-96.4347911,3,4,1
"77",6374305,840,38,317,"Severance",39.7839097,-95.2272709,24,0,3
"78",6374917,840,38,6,"WELLINGTON",37.3190352,-97.349158,367,5,1
"79",6374239,840,38,7,"DALTON",37.2322087,-97.2582029,128,1,12
"80",6375663,840,42,106,"LTL CHENIER",29.7706489,-93.0158239,0,0,7
"81",6374439,840,42,208,"PEARL RIVER",30.2700817,-89.8453979,198,0,3
"82",6376729,840,42,31,"ESTHER",29.8458497,-92.2329247,79,0,11
"83",6376867,840,42,56,"DE QUINCY",30.4099932,-93.1678412,81,3,22
"84",6375906,840,42,906,"BATON ROUGE",30.4157544,-91.1801812,53,10,1
"85",6376858,840,44,10,"REEDS",44.8937287,-70.4462749,73,12,2
"86",6374444,840,47,102,"GAY HEAD",41.3440727,-70.7828989,173,0,1
"87",6374588,840,47,7,"NEWBURYPORT",42.8153398,-70.8188944,45,3,1
"88",6376767,840,52,137,"WATSON",40.4657727,-95.2344499,6,20,5
"89",6374673,840,52,150,"EUGENE",38.322228,-92.36526,92,2,1
"90",6376429,840,52,70,"MCFALL",40.1002567,-94.1422189,23,3,2
"91",6375960,840,53,74,"PABLO RES.",47.6601727,-114.1345589,49,9,1
"92",6375455,840,54,10,"BARTLEY",40.1757846,-100.2510124,19,3,1
"93",6375062,840,54,112,"GRETNA 2",41.153717,-96.287056,68,11,1
"94",6374391,840,54,13,"IRVINGTON",41.34351,-96.08125,92,1,12
"95",6375034,840,54,15,"RICHLAND",41.4820177,-97.1945039,144,0,4
"96",6374293,840,54,306,"TILDEN",42.049167,-97.833989,15,1,2
"97",6376272,840,55,143,"RUBY VALLEY 2",40.1798727,-115.4929227,8,0,3
"98",6374879,840,55,27,"HIKO",37.6075607,-115.0336839,143,0,98
"99",6376050,840,55,27,"HIKO",37.6075607,-115.0336839,95,0,7
"100",6374126,840,55,33,"NELSON",35.7087118,-114.7110604,62,2,17
"101",6374191,840,59,3,"SIX POINTS",39.5314149,-75.1074594,255,0,5096
"102",6374337,840,59,30,"OCEAN CITY",39.2953945,-74.5547951,0,10,200
"103",6375262,840,6,116,"CLAY SPRING",34.6116178,-110.3781682,110,14,2
"104",6374940,840,6,12,"OATMAN",34.9859877,-114.4831159,22,0,3
"105",6374137,840,6,121,"CASA GRANDE",33.0385437,-111.3789069,40,2,14
"106",6374523,840,6,122,"CARR MTN",33.5656117,-110.9464649,10,2,3
"107",6375406,840,6,126,"Ajo 2",32.4655,-112.86988,170,2,11
"108",6376463,840,6,133,"PORTAL",31.9825267,-109.2013399,3,0,3
"109",6374134,840,6,170,"PALO VERDE 2",33.3339864,-112.677217,27,1,6
"110",6376579,840,6,206,"WILLOW BEACH 2",35.8663187,-114.6620259,26,0,8
"111",6374568,840,6,25,"DATELAND",32.9285617,-113.5413359,0,0,5
"112",6374272,840,6,29,"SAN SIMON",32.4996877,-109.3368449,0,0,4
"113",6374171,840,6,31,"PEÑA BLANCA",31.387449,-111.064564,6,0,5
"114",6376573,840,6,32,"PATAGONIA",31.5175977,-110.7949529,14,0,11
"115",6374214,840,6,54,"COW SPRINGS",36.3915637,-110.8794319,76,0,1
"116",6375037,840,6,56,"RIVIERA",35.1226722,-114.582156,64,0,6
"117",6376557,840,6,63,"ALAMO RES.",34.2318174,-113.5975476,10,0,8
"118",6375274,840,6,66,"FOREST LAKES",34.7,-110.7666667,1,0,3
"119",6376225,840,6,69,"GILA BEND",33.2869987,-112.9375459,0,0,1
"120",6376565,840,6,71,"BARTLETT RES",33.8177037,-111.6398389,41,0,20
"121",6374176,840,6,78,"REDINGTON",32.5434377,-110.5053099,6,0,21
"122",6374722,840,6,79,"MT. GRAHAM",32.6498267,-109.8181145,16,0,1
"123",6374162,840,6,80,"CABEZA PRIET",32.4009815,-112.9321083,0,0,4
"124",6374147,840,6,82,"SAHUARITA",31.9576267,-110.9446259,7,1,1
"125",6376556,840,6,84,"Wickenburg",33.962204,-112.77163,28,0,16
"126",6375950,840,60,221,"SUNSHINE WLL",33.1786297,-107.0297999,0,0,2
"127",6374203,840,60,25,"GAGE",32.3245289,-108.1067589,0,5,1
"128",6375921,840,60,27,"JORNADA",32.3802337,-106.7294539,206,3,5
"129",6374194,840,60,81,"HATCHET PEAK",31.9176187,-108.3188559,4,0,4
"130",6374186,840,60,82,"COLUMBUS",31.8359947,-107.5695189,83,4,30
"131",6375010,840,61,3,"HUNTINGTON",40.900112,-73.392019,77,4,10
"132",6375540,840,63,106,"ROWLAND",34.4715967,-79.2005609,106,6,1
"133",6375379,840,63,107,"MILLTAIL CR",35.8639187,-75.8611599,13,1,3
"134",6375934,840,63,109,"JAMESVILLE",35.6919219,-76.9896438,22,0,1
"135",6376950,840,63,204,"MAPLE HILL",34.5909333,-77.7928721,50,0,1
"136",6376415,840,63,24,"ARCOLA",36.2540309,-77.9795614,148,9,1
"137",6376164,840,63,306,"OLD TRAP",36.1860407,-76.0089199,71,0,1
"138",6376585,840,63,329,"JARVISBURG 2",36.4199384,-75.9245906,211,3,1
"139",6374317,840,63,915,"SPRING HOPE",35.2353943,-76.9257639,0,0,1
"140",6374744,840,64,106,"DANZIG 2",46.1428537,-99.4821999,0,0,3
"141",6376893,840,64,12,"BUCHANAN",47.0807973,-99.0545676,14,0,21
"142",6374529,840,64,16,"WEBSTER",48.2818817,-98.7246389,7,6,1
"143",6374496,840,64,17,"ROLLA",48.7474635,-99.6133701,9,9,1
"144",6376505,840,64,26,"STANLEY",48.2692787,-102.4614329,6,7,1
"145",6376510,840,64,38,"WILD ROSE",48.5899857,-103.0592269,9,1,4
"146",6376895,840,64,4,"EDGELEY",46.3406907,-98.6828159,8,0,15
"147",6376377,840,64,43,"BRADDOCK",46.6039277,-100.1056369,11,0,12
"148",6376372,840,64,5,"LAKE GEORGE",46.8060287,-99.4688039,2,1,8
"149",6375108,840,66,901,"WAYNE N.F.",38.6865963,-82.6150863,1,0,1
"150",6374261,840,67,129,"PHROSO",36.1875909,-98.9119712,2,1,1
"151",6376638,840,67,51,"BETHEL",34.5280637,-94.9309459,18,0,5
"152",6374575,840,67,67,"JET",36.6516197,-98.1634589,12,10,1
"153",6375995,840,67,69,"CLEAR LAKE",36.5291627,-100.3431859,10,0,8
"154",6375065,840,69,117,"GLASGOW",43.5201617,-124.1984709,106,8,13
"155",6375900,840,69,231,"CATLOW RIM",42.6557897,-118.9886249,4,0,1
"156",6376953,840,69,249,"SHEAVILLE",43.3301972,-117.08403,2,0,2
"157",6376929,840,69,41,"GARFIELD",45.2552468,-122.2563686,143,14,1
"158",6375871,840,69,62,"FISH LAKE",42.9576667,-118.8677979,2,0,1
"159",6375089,840,7,15,"WALDRON",34.9704407,-94.0440279,0,0,1
"160",6374412,840,7,20,"RUPERT",35.6330837,-92.7182699,0,1,1
"161",6376581,840,7,35,"Dell",35.901224,-90.000225,15,0,3
"162",6376662,840,7,37,"Russell",35.373736,-91.658032,8,3,1
"163",6374308,840,7,42,"England",34.559183,-92.001796,30,1,1
"164",6374344,840,7,46,"Springhill",33.026092,-93.493628,31,2,24
"165",6376679,840,7,6,"HOPE",33.6627163,-93.6694105,30,0,18
"166",6376613,840,7,901,"MAGAZINE MTN",35.1599347,-93.4248279,0,0,1
"167",6376416,840,7,904,"CROWLEY'S RIDGE",34.7364157,-90.684515,4,0,3
"168",6374238,840,72,193,"BENDERSVILLE",39.9812621,-77.2339653,67,1,2
"169",6374156,840,72,47,"DUVALL",40.1607284,-80.3456272,46,3,3
"170",6374626,840,72,83,"HOMETOWN",40.7874732,-75.9610008,101,1,1
"171",6375437,840,81,20,"FORBES",45.9390434,-98.8284656,0,0,1
"172",6374435,840,81,33,"FORT PIERRE",44.3862037,-100.4910279,30,0,1
"173",6376668,840,82,22,"PEYTONSVILLE",35.8589627,-86.8259959,527,11,4
"174",6375621,840,83,1,"LAG ATASCOSA",26.1912547,-97.3519969,0,0,2
"175",6376069,840,83,101,"PANTEX",35.2063557,-101.5785679,11,0,1
"176",6376210,840,83,179,"HASKELL",33.3645608,-99.6563415,24,2,1
"177",6374681,840,83,20,"WINNIE",29.6706502,-94.3415601,50,0,6
"178",6374188,840,83,25,"ROCK ISLAND",29.513077,-96.550258,73,5,3
"179",6375570,840,83,30,"HONDO",29.3597192,-99.1420313,72,3,1
"180",6376169,840,83,303,"SEJITA",27.2961057,-98.5051649,20,4,3
"181",6374200,840,83,305,"CHINQUAPIN",28.7496887,-95.7686619,72,7,28
"182",6374130,840,83,306,"OYSTER LAKE",28.6112037,-96.2152819,51,3,401
"183",6375688,840,83,322,"UNION HILL",30.6060845,-95.6260432,152,6,2
"184",6374202,840,83,345,"SIERRA BLANC",31.2076027,-105.3339159,12,1,1
"185",6374288,840,83,349,"MT. SELMAN",32.0682917,-95.2839819,85,1,10
"186",6374284,840,83,351,"CLEBURNE",32.3141319,-97.4981958,97,1,20
"187",6374208,840,83,379,"HEIDELBERG",26.161672,-97.877868,123,0,2
"188",6374153,840,83,391,"MARFA",30.0746005,-104.4532389,0,0,22
"189",6374579,840,83,402,"Loyola Beach 2",27.3477527,-97.695112,7,0,145
"190",6374210,840,83,432,"QUITMAN CANYON 2",31.0025107,-105.55087,2,0,6
"191",6376168,840,83,448,"EASTON 2",32.3870612,-94.5702105,53,5,51
"192",6374309,840,83,6,"PETRONILA",27.6881977,-97.4706489,272,7,8
"193",6376067,840,83,76,"OLNEY",33.3624717,-98.9245219,12,0,29
"194",6374267,840,83,86,"RANKIN",31.2059844,-101.9691922,40,1,1
"195",6374561,840,83,88,"ALTUDA",30.2861238,-103.4483656,196,2,1
"196",6375501,840,83,901,"L. ATASCOSA NWR",26.2449087,-97.3490589,0,0,6
"197",6374192,840,85,109,"FISH SPRINGS",39.6107407,-113.4837109,5,0,2
"198",6375031,840,85,152,"BEAR RIVER",41.5821437,-112.0839389,55,0,1
"199",6375856,840,85,159,"CALLAO",39.8792347,-113.2671429,0,0,2
"200",6375360,840,85,170,"DIXIE NF",37.4597237,-112.3240509,12,0,2
"201",6375829,840,85,173,"HATCH",37.3927137,-109.2255249,0,2,1
"202",6374233,840,85,304,"CLIVE",40.7651227,-113.1008299,3,4,1
"203",6374257,840,85,305,"GRANTSVILLE",40.5999027,-112.4806369,127,2,17
"204",6376436,840,85,907,"RED SPUR MTN.",41.6398477,-111.3184129,9,0,1
"205",6376299,840,88,8,"JEROME",38.8197554,-78.7489812,53,0,1
"206",6375393,840,89,14,"MOSES LAKE",47.0871717,-119.2576519,50,2,1
"207",6376957,840,89,145,"COLUMBIA NWR",46.9125327,-119.3681329,99,13,2
"208",6374920,840,89,2,"PORT ANGELES",48.1127527,-123.3860549,131,0,1
"209",6376958,840,89,59,"RAYMOND",46.6155187,-123.9133219,348,5,1
"210",6376328,840,89,9,"TAHOLAH",47.3475467,-124.2942279,122,0,79
"211",6375983,840,90,10,"BREEDEN",37.8519437,-82.4001619,37,2,1
"212",6376133,840,90,147,"BISMARK",39.2175157,-79.2333049,98,2,1
"213",6374865,840,91,32,"COCHRANE",44.1920937,-91.7837359,38,4,4
"214",6376314,840,91,320,"BELOIT",42.5113107,-89.1104419,74,0,35
"215",6375675,840,92,28,"YODER",42.0167727,-104.2862009,23,2,1
"216",6375566,840,92,46,"SODA WELL",44.6571037,-105.3472599,1,3,1
