"","RouteDataID","CountryNum","StateNum","Route","RouteName","Latitude","Longitude","NCar","Noise","BirdCount"
"26",6317308,124,76,136,"VAN-BRUYSSEL",47.4504,-72.82739,25,1,1
"27",6318928,124,76,79,"RIVIÈRE MISTASSIBI",49.94058,-71.94115,6,0,1
"28",6318785,124,79,106,"WOOD RIVER",49.96035,-106.55085,9,0,1
"29",6317941,124,79,117,"TOMPKINS",50.31006,-108.9352,12,1,22
"30",6318336,124,79,217,"WHITE BEAR",50.92153,-108.07043,17,0,212
"31",6318904,840,14,140,"CARRIZO PLN",35.0931687,-119.7298739,5,0,11
"32",6318277,840,14,159,"OROVILLE",39.4978958,-121.6093062,90,4,14
"33",6317900,840,14,16,"RIOVISTA",38.0878897,-121.7519384,31,4,22
"34",6318920,840,14,166,"DORRIS",41.9998861,-121.8916067,50,0,3
"35",6318231,840,14,172,"MORAGA",37.8183531,-122.1464708,398,0,6
"36",6341373,840,14,179,"YOLLA BOLLY",40.0279597,-122.6387259,60,0,30
"37",6318967,840,14,189,"COYOTE",37.2521703,-121.6774341,137,0,10
"38",6319273,840,14,190,"COPPEROPOLIS",37.9834939,-120.6452578,284,1,13
"39",6317396,840,14,193,"BODEGA BAY",38.3407717,-123.0480649,74,0,3
"40",6317230,840,14,21,"HUGHSON",37.5947824,-120.860951,30,0,12
"41",6341399,840,14,352,"STATEN IS.",38.1231944,-121.525076,65,0,1
"42",6319467,840,14,409,"BURNT RANCH",40.8031297,-123.4827189,4,3,1
"43",6341413,840,14,419,"POLLOCK PINES",38.7396833,-120.5734077,22,1,1
"44",6316743,840,14,49,"PALO VERDE",33.4048617,-114.7292329,69,0,78
"45",6319703,840,14,51,"ANZA BORREGO",32.903954,-116.23272,13,0,3
"46",6317419,840,14,59,"INYOKERN",35.6076917,-117.800197,12,0,2
"47",6341327,840,14,64,"TECOPA",35.8040435,-116.1930811,10,0,1
"48",6316911,840,14,80,"ORLAND",39.7633427,-122.2390059,51,5,8
"49",6316765,840,14,83,"FAIRFAX",37.9851247,-122.5909499,125,2,33
"50",6316744,840,14,89,"NILAND",33.2200507,-115.4847789,16,1,341
"51",6319079,840,14,900,"IRON GATE",41.9024247,-122.5631179,16,0,2
"52",6317648,840,14,907,"CHOLLA GARD.",33.9250177,-115.9269019,44,5,6
"53",6316901,840,14,97,"ONO",40.5164906,-122.3819302,27,0,9
"54",6319521,840,17,153,"RIO GRNDS RS",37.7792747,-107.0036239,33,2,8
"55",6319605,840,17,305,"NUNN",40.8627005,-104.6390073,0,0,3
"56",6319370,840,17,34,"LOST LAKE",40.8716166,-105.9079302,60,7,1
"57",6319443,840,17,412,"PROSPECT VALLEY 2",39.9848652,-104.5086695,7,0,1
"58",6316918,840,18,11,"DANBURY",41.3362789,-73.5313225,148,5,1
"59",6317266,840,2,141,"ALABAMA PT 2",30.2816323,-87.5183917,752,7,1
"60",6316754,840,2,19,"LIBERTY",33.4765537,-88.1712189,15,0,8
"61",6318581,840,2,208,"TALLADEGA",33.3180161,-86.1573541,139,9,2
"62",6317154,840,2,71,"WHEELER DAM",34.7961251,-87.3837235,119,5,1
"63",6319409,840,2,754,"Chacaloochee Bay",30.688444,-87.969378,21,2,8
"64",6318808,840,21,10,"MILTON",38.7480537,-75.2899489,145,0,100
"65",6319399,840,21,105,"BLACKBIRD",39.3705837,-75.6392639,8,0,5
"66",6318116,840,25,116,"CITRUS PARK",28.0402277,-82.5089729,670,0,3
"67",6317059,840,25,14,"ROMEO",29.1916199,-82.394802,61,0,2
"68",6318677,840,25,178,"REDLANDS",25.618989,-80.4147339,179,0,20
"69",6317054,840,25,19,"HILLIARD",30.7202649,-81.9062085,89,3,1
"70",6316900,840,25,2,"FT WALTN BCH",30.3755433,-86.2758321,2763,3,65
"71",6317044,840,25,25,"SCOTTSMOOR",28.7481187,-80.8712309,126,0,26
"72",6317659,840,25,4,"BLOUNTSTOWN",30.5288404,-85.1334541,373,33,1
"73",6317074,840,25,63,"FT MCCOY",29.5359317,-81.8774959,143,0,1
"74",6319151,840,25,912,"HOLEY LAND",26.3353906,-80.5399018,2,2,1
"75",6317736,840,25,915,"MERRITT ISL",28.7856862,-80.8008275,0,0,68
"76",6318666,840,25,916,"RIDGE HARBOR",26.9950167,-81.9587398,142,1,2
"77",6319356,840,25,918,"WILDERNES PK",28.5692767,-80.9969329,104,5,5
"78",6317693,840,25,921,"ST VINCENT I",29.6796829,-85.215292,1,49,13
"80",6319518,840,27,112,"VIDALIA",32.1084995,-82.3713072,298,1,1
"81",6318562,840,27,44,"STOCKBRIDGE",33.6307147,-84.2188269,0,4,1
"82",6317332,840,35,12,"MONTICELLO",40.7078507,-86.8139639,35,1,1
"83",6317875,840,35,306,"FRANKFORT",40.1985767,-86.4502189,7,1,1
"84",6319262,840,36,14,"WASHINGTON",41.7176327,-94.0861889,50,8,6
"85",6318002,840,36,28,"SIOUX CITY",42.4902437,-96.3743819,96,6,23
"86",6318283,840,36,29,"FESTINA",43.095187,-91.875498,10,1,1
"87",6317563,840,38,15,"BARCLAY",38.5354618,-95.8576087,28,2,1
"88",6318014,840,38,19,"BUCKEYE",39.0607981,-97.1112208,14,7,17
"89",6316873,840,38,2,"GALESBURG",37.5148587,-95.3249979,1,0,3
"90",6318618,840,38,316,"Leoti",38.1914654,-101.3590971,1,0,8
"91",6317076,840,38,38,"RULETON",39.1767667,-101.9689869,34,0,1
"92",6317643,840,39,1,"CUMBERLND GP",36.6082857,-83.7017979,149,27,1
"93",6316826,840,39,2,"LOVELACEVILE",36.9068375,-88.8622638,21,0,1
"94",6318268,840,42,102,"GRAND ISLE",29.2604957,-89.9634259,530,2,3
"95",6318914,840,42,106,"LTL CHENIER",29.7706489,-93.0158239,12,0,51
"96",6318848,840,42,221,"NATCHEZ",31.4823534,-93.1474655,0,7,23
"97",6344031,840,42,31,"ESTHER",29.8458497,-92.2329247,78,0,1
"98",6318771,840,42,905,"ATCHAFALAYA",30.3686157,-91.6352162,14,1,2
"99",6318772,840,42,906,"BATON ROUGE",30.4157544,-91.1801812,365,14,1
"100",6317773,840,44,37,"CAMBRIDGE",45.0210757,-69.4418239,138,2,2
"101",6319248,840,46,47,"COKESBURY",38.1651924,-75.5797027,24,0,1
"102",6317927,840,50,37,"COHASSET",47.34027,-93.63994,13,0,3
"103",6318460,840,50,65,"GLENWOOD",45.5994247,-95.2156759,17,0,1
"104",6317337,840,51,20,"CYBUR",30.7939126,-89.7137542,15,0,1
"105",6318150,840,51,25,"ABERDEEN",33.8691757,-88.6571809,54,4,1
"106",6317738,840,51,905,"TALLAHATCHIE",33.9855857,-90.1939619,0,3,1
"107",6318756,840,52,126,"FRANKFORD",39.5296983,-91.2159803,12,0,1
"108",6317009,840,52,21,"CENTERTOWN",38.5860411,-92.434843,56,0,1
"109",6316927,840,54,1,"JULIAN",40.5520447,-95.7947529,33,1,1
"110",6317452,840,54,15,"RICHLAND",41.4820177,-97.1945039,97,0,1
"111",6318987,840,54,20,"PAXTON",41.1634457,-101.2702409,14,0,3
"112",6317245,840,54,27,"SWAN LAKE",42.021567,-99.4624293,16,0,1
"113",6317743,840,54,31,"KENNEDY",42.6521647,-100.5366606,9,0,4
"114",6353453,840,55,22,"DOBBIN CREEK",38.8779597,-116.4033739,0,0,1
"115",6316799,840,55,29,"BEATTY",36.9072027,-116.7617883,3,0,6
"116",6317712,840,55,31,"VAL OF FIRE",36.5012519,-114.7610923,18,1,2
"117",6317748,840,55,32,"JEAN LAKE",35.7204427,-115.2094039,46,8,1
"118",6316741,840,55,33,"NELSON",35.7087118,-114.7110604,24,1,9
"119",6317902,840,55,905,"AUSTIN",39.2077202,-117.0926751,2,18,1
"120",6317280,840,55,906,"ASH MEADOWS",36.4907307,-116.3432079,12,1,19
"121",6318376,840,58,15,"LEMPSTER",43.5045711,-72.1318885,0,0,1
"122",6318091,840,59,2,"GREENWICH",39.3852634,-75.3494715,257,1,1
"123",6319526,840,59,20,"BLOOMSBURY",40.6572687,-75.0997599,97,0,1
"124",6318056,840,59,3,"SIX POINTS",39.5314149,-75.1074594,185,2,501
"125",6341246,840,6,107,"PEACH SPRING",35.5541565,-113.3760172,118,0,7
"126",6318344,840,6,126,"Ajo 2",32.4655,-112.86988,169,2,18
"127",6319569,840,6,18,"QUARTZSITE",33.6562037,-114.2169649,29,2,1
"128",6316991,840,6,24,"LAGUNA",32.8332815,-114.3988546,80,12,40
"129",6316777,840,6,31,"PEÑA BLANCA",31.387449,-111.064564,0,1,12
"130",6317950,840,6,68,"CIBOLA LAKE",33.2314477,-114.668276,6,0,19
"131",6316742,840,6,70,"PALO VERDE",33.3339864,-112.677217,4,0,291
"132",6318258,840,6,71,"BARTLETT RES",33.8177037,-111.6398389,32,0,32
"133",6318305,840,6,78,"REDINGTON",32.5434377,-110.5053099,2,0,2
"134",6318861,840,60,201,"LA PLATA",36.8338846,-108.010155,14,0,1
"135",6317783,840,60,27,"JORNADA",32.3802337,-106.7294539,112,3,1
"136",6319217,840,60,58,"MT. TAYLOR",35.4463117,-107.4433369,1,0,1
"137",6317440,840,61,207,"PURDY",41.3311577,-73.6805499,66,0,1
"138",6318707,840,61,53,"HAMBURG",42.6805707,-78.8216099,127,1,1
"139",6342786,840,61,77,"NUMBER FOUR",43.7262817,-75.1690839,46,0,3
"140",6319436,840,63,106,"ROWLAND",34.4715967,-79.2005609,163,8,60
"141",6318414,840,63,208,"MATTAMUSKEET",35.4900673,-76.543981,68,1,1
"142",6317512,840,63,212,"COKESBURY",35.5245603,-78.9085878,44,0,2
"143",6319429,840,64,12,"BUCHANAN",47.0807973,-99.0545676,6,0,18
"144",6317834,840,64,16,"WEBSTER",48.2818817,-98.7246389,1,0,7
"145",6318533,840,64,19,"REGAN",47.2727187,-100.5587399,4,3,2
"146",6319475,840,64,4,"EDGELEY",46.3406907,-98.6828159,5,0,2
"147",6319619,840,64,42,"SHEYENNE LK",47.6462687,-100.0542839,0,0,8
"148",6317879,840,64,6,"DANZIG",46.1428537,-99.4821999,7,6,6
"149",6317646,840,64,9,"COOPERSTOWN",47.4859247,-98.2439809,30,1,3
"150",6318741,840,66,82,"POMEROY",39.2701767,-81.8827139,0,1,1
"151",6319137,840,67,22,"PEORIA",36.9292257,-94.6982489,35,0,3
"152",6319226,840,67,27,"DOUGLAS",36.2318987,-97.6037139,0,8,2
"153",6318612,840,69,28,"MODOC POINT",42.373981,-121.8048799,105,0,1
"154",6319375,840,69,33,"ADAIR",44.7201827,-123.2611839,127,2,2
"155",6343043,840,69,8,"IMNAHA",45.72192,-116.7795945,0,18,4
"156",6317339,840,7,117,"WILSON",35.5182227,-90.2867129,37,0,1
"157",6319738,840,7,21,"STARK",35.5702167,-92.1956399,58,1,1
"158",6317822,840,7,33,"Ravenden Springs",36.313763,-91.22905,52,5,2
"159",6316967,840,7,42,"England",34.559183,-92.001796,59,1,10
"160",6318853,840,7,45,"Lockesburg",33.782848,-94.006856,14,2,3
"161",6316823,840,72,174,"MOUNT JOY",40.1439152,-76.464419,37,1,1
"162",6316878,840,72,178,"Brunnerville 2",40.18613,-76.283221,102,0,1
"163",6317399,840,72,39,"HONESDALE",41.549667,-75.2677314,33,1,1
"164",6317682,840,81,12,"ROSWELL",44.0157709,-97.6708995,6,0,4
"165",6317942,840,81,121,"TURTON",45.1555417,-98.2072839,31,3,4
"166",6318241,840,81,19,"BRITTON",45.7331549,-97.7103493,0,1,1
"167",6318431,840,81,34,"GORMAN",44.9702507,-100.1241026,0,0,11
"168",6319207,840,81,36,"REVA",45.545678,-103.0327882,15,0,1
"169",6318484,840,81,8,"ROSEBUD",43.2008645,-100.8980976,49,6,1
"170",6318975,840,82,16,"WRIGLEY",35.8791357,-87.3276749,61,1,1
"171",6316845,840,82,2,"PAWPAW",36.3065622,-89.3646928,15,3,1
"172",6318193,840,83,106,"FLOYDADA",34.0502491,-101.3253641,2,0,6
"173",6317066,840,83,13,"INDIANOLA",28.5227307,-96.5045939,2,12,5
"175",6316756,840,83,16,"GEORGE WEST",28.2807187,-98.3175579,287,1,9
"176",6317080,840,83,17,"CAMPBELLTON",28.6737143,-98.38854,34,2,1
"177",6316745,840,83,204,"GUERRA",26.780834,-99.1225297,41,1,4
"178",6318068,840,83,21,"STOWELL",29.7343527,-94.4007057,95,5,1
"179",6319775,840,83,25,"ROCK ISLAND",29.513077,-96.550258,51,0,11
"180",6318614,840,83,301,"PROGRESO",26.1561647,-97.9422829,146,1,1
"181",6318540,840,83,303,"SEJITA",27.2961057,-98.5051649,25,0,8
"182",6343433,840,83,306,"OYSTER LAKE",28.6112037,-96.2152819,7,0,13
"183",6317534,840,83,307,"BAYSIDE",27.9864697,-97.2305209,235,0,1
"184",6317683,840,83,313,"MOUNT ZION",29.7269807,-96.0804439,10,3,27
"185",6316907,840,83,319,"CASTOLON",29.1679858,-103.6103013,32,1,1
"186",6317138,840,83,320,"PRESIDIO",29.5704974,-104.3750526,22,1,3
"187",6316810,840,83,329,"FT. STOCKTON",30.5964387,-102.6068259,121,17,1
"188",6316748,840,83,330,"COYANDA DRAW",30.6112157,-103.3672874,4,0,4
"189",6316751,840,83,331,"TOYAHVALE",30.8111277,-103.9442869,60,0,10
"190",6319385,840,83,340,"WALL",31.3901587,-100.2958909,5,0,1
"191",6316749,840,83,343,"MENTONE",31.7050087,-103.5995099,50,2,69
"192",6316750,840,83,344,"SALT FLAT",31.7554957,-104.9764329,66,5,1
"193",6316849,840,83,345,"SIERRA BLANC",31.2076027,-105.3339159,2,0,1
"194",6317798,840,83,346,"CANUTILLO",31.846782,-106.6131975,1169,1,6
"195",6316831,840,83,359,"GREENVILLE",33.1368767,-96.1615219,61,10,1
"196",6317299,840,83,363,"GIRARD",33.3563297,-100.6989509,10,2,4
"197",6318194,840,83,364,"DOUGHERTY",33.9192767,-101.0640709,4,0,6
"198",6317193,840,83,402,"Loyola Beach 2",27.3477527,-97.695112,0,0,7
"199",6316747,840,83,410,"CAVASARA CR.",27.0420753,-99.4368652,31,0,4
"200",6317081,840,83,44,"DIBOLL",31.2015816,-94.8143346,110,13,1
"201",6318986,840,83,48,"KOSSE",31.3143036,-96.6110675,0,0,1
"202",6317032,840,83,51,"PIDCOKE",31.1829158,-97.9068817,55,5,12
"203",6317170,840,83,510,"KERMIT 2",31.696603,-103.18383,20,0,2
"204",6318535,840,83,55,"WINCHELL",31.5020577,-99.1642919,10,0,95
"205",6316813,840,83,70,"MILLER GROVE",33.0520824,-95.8107075,101,7,46
"206",6316885,840,83,82,"HOT SPRINGS",29.1904253,-103.0065204,33,0,3
"207",6316820,840,83,83,"BLACK GAP",29.4492397,-102.8239829,3,0,10
"208",6316886,840,83,900,"CHISOS BASIN",29.2682987,-103.3030169,31,0,60
"209",6319089,840,83,901,"L. ATASCOSA NWR",26.2449087,-97.3490589,0,0,11
"210",6317055,840,83,903,"McFaddin",28.5408937,-96.9822745,7,1,81
"211",6317119,840,85,104,"GOLD HILL",40.0358487,-113.9835809,0,0,2
"212",6317113,840,85,11,"GOSHEN",39.9004437,-111.9543769,0,0,137
"213",6318306,840,85,203,"HARDWARE RANCH",41.6247767,-111.7942819,11,18,1
"214",6317236,840,85,316,"BICKNELL",38.3096747,-111.5181729,3,8,4
"215",6319513,840,85,320,"ALTON",37.3250947,-112.4560459,1,0,6
"216",6319204,840,85,901,"NEPONSET RES",41.2755777,-111.2019889,0,1,2
"217",6319219,840,85,903,"SALERATUS CR",41.2613107,-111.1787939,0,2,2
"218",6317769,840,87,6,"GAYSVILLE",43.7503293,-72.7210716,113,8,1
"219",6317962,840,88,17,"FINCASTLE",37.4881381,-79.873929,129,6,1
"220",6317784,840,88,25,"MANNBORO",37.2478937,-77.8286969,70,9,1
"221",6317296,840,88,26,"HALL",37.9811797,-77.8218239,222,4,2
"222",6318669,840,88,4,"CHURCHVILLE",38.1909534,-79.1647743,24,17,1
"223",6317179,840,88,916,"CHINCOTEAG W",37.9864539,-75.4288763,53,3,1
"224",6318841,840,89,19,"RIMROCK",46.6387037,-121.3902819,32,0,2
"225",6317806,840,89,2,"PORT ANGELES",48.1127527,-123.3860549,139,2,2
"226",6343717,840,89,242,"MENDOTA 3",46.726114,-122.86911,114,7,1
"227",6319006,840,89,9,"TAHOLAH",47.3475467,-124.2942279,114,0,5
"228",6317760,840,90,43,"SMITHFIELD",39.5044097,-80.5872959,70,1,4
"229",6343750,840,90,53,"RUTHBELLE",39.7005717,-79.7308869,60,7,1
"230",6343775,840,91,17,"GILMAN",45.1410957,-90.7920749,12,0,2
"231",6318054,840,92,148,"SEELY 2",44.9683375,-104.3682667,21,1,1
