"","RouteDataID","CountryNum","StateNum","Route","RouteName","Latitude","Longitude","NCar","Noise","BirdCount"
"71",6370735,840,25,131,"INDIANTOWN 2",27.040791,-80.368467,84,0,2
"72",6370754,840,25,159,"Hildreth 2",30.018918,-82.810872,28,1,1
"73",6372419,840,25,178,"REDLANDS",25.618989,-80.4147339,411,2,3
"74",6371321,840,25,25,"SCOTTSMOOR",28.7481187,-80.8712309,187,0,1
"75",6371425,840,25,5,"BROAD BRANCH",30.3372497,-85.2869789,130,2,1
"76",6371470,840,25,64,"DEANVILLE",29.4080424,-81.1983453,115,5,1
"77",6373313,840,25,66,"NOBLETON",28.6471072,-82.1719367,207,4,2
"78",6370740,840,25,88,"CLEWISTON",26.750328,-80.902032,57,0,2
"79",6373153,840,25,910,"WEBB",26.8177916,-81.9247336,0,0,1
"80",6373149,840,25,911,"CORBETT",26.8544437,-80.2678139,15,3,1
"81",6372149,840,27,21,"NEWTON",31.2906127,-84.4058069,105,3,1
"82",6371063,840,27,314,"OWENSBORO",31.911593,-83.3946338,80,3,1
"83",6370748,840,27,317,"PHILEMA",31.7538576,-84.0168649,19,1,2
"84",6370779,840,27,38,"TAZEWELL",32.3152912,-84.5636584,176,0,1
"85",6371334,840,27,7,"FITZGERALD",31.7059705,-83.2438622,68,1,1
"86",6370991,840,34,1,"GUILFORD",42.2101956,-90.0603721,0,0,1
"87",6371005,840,34,17,"SHERBURNVILL",41.2187664,-87.5816027,133,2,6
"88",6372402,840,34,20,"STILLWELL",40.2137205,-91.1829978,19,0,8
"89",6372187,840,34,3,"HOLCOMB",42.0711057,-89.0756312,139,3,10
"90",6371354,840,34,320,"Fairdale",42.04939,-88.68449,55,3,1
"91",6371556,840,34,45,"JANESVILLE",39.3671938,-88.2670255,59,9,1
"92",6371816,840,35,11,"W LAFAYETTE",40.4076491,-87.0361216,100,4,1
"93",6374086,840,35,308,"DECATUR",40.8100197,-84.9562309,114,1,1
"94",6371264,840,35,316,"CYPRSS",37.9142237,-87.6297459,20,0,12
"95",6372047,840,35,41,"SCOTTSBURG",38.6347156,-85.7471699,111,2,1
"96",6372058,840,35,901,"INDIANA DUNE",41.70464,-86.9325362,48,2,1
"97",6373003,840,36,25,"CLARE",42.6019638,-94.295246,0,0,1
"98",6371670,840,36,28,"SIOUX CITY",42.4902437,-96.3743819,73,8,43
"99",6372697,840,36,3,"MELROSE",40.8887105,-93.1717427,21,9,10
"100",6372675,840,38,16,"WREFORD",38.9939527,-96.9002609,16,4,3
"101",6373273,840,38,24,"WALLACE",38.7278307,-101.6508259,0,2,1
"102",6371108,840,38,304,"Berwet",37.7959759,-97.4634159,24,0,1
"103",6373659,840,38,317,"Severance",39.7839097,-95.2272709,18,0,2
"104",6371659,840,39,6,"CEDAR GROVE",36.9907469,-86.6314152,0,0,2
"105",6373636,840,42,102,"GRAND ISLE",29.2604957,-89.9634259,333,10,1
"106",6371490,840,42,106,"LTL CHENIER",29.7706489,-93.0158239,2,1,22
"107",6370759,840,42,124,"Rayville 2",32.385442,-91.65069,116,7,18
"108",6371990,840,42,16,"DE RIDDER",30.8315727,-93.3184289,61,0,1
"109",6371923,840,42,34,"MAURICE",30.0808747,-92.4508969,14,3,15
"110",6370961,840,44,4,"KITTERY PT",43.0811777,-70.7139509,281,9,74
"111",6371027,840,46,11,"OLNEY",39.1514457,-77.0930269,159,3,2
"112",6370965,840,46,123,"DAVIDSNVILLE",38.9888945,-76.6695275,107,1,1
"113",6372758,840,46,145,"WALNUT",38.3003961,-75.5666203,147,15,1
"114",6373640,840,46,47,"COKESBURY",38.1651924,-75.5797027,17,5,2
"115",6373328,840,46,8,"WOLFSVILLE",39.5780009,-77.5489971,23,1,1
"116",6373818,840,47,104,"WELLFLEET 2",41.9783157,-70.040604,303,7,1
"117",6371294,840,47,14,"BELCHERTOWN",42.2697823,-72.3589728,34,1,1
"118",6371778,840,47,6,"BROCKTON",42.0823387,-70.8662472,114,0,1
"119",6371028,840,49,166,"ROCHESTER",42.7553807,-83.1776269,128,6,1
"120",6370875,840,49,24,"TAHQUAMENON",46.6107147,-85.2062669,33,0,3
"121",6372879,840,50,153,"CALEDONIA 2",43.5007917,-91.2948909,21,2,1
"122",6371838,840,50,38,"SHERRY LAKE",47.6168332,-93.1946352,10,0,1
"123",6371675,840,50,57,"WORTHINGTON",43.5869507,-95.7747889,20,7,1
"124",6373398,840,50,905,"WHITEWATER 2",44.05684,-91.989433,58,4,1
"125",6372183,840,51,229,"LATIMER",30.4987757,-88.7992689,55,3,5
"126",6370751,840,51,25,"ABERDEEN",33.8691757,-88.6571809,60,2,4
"127",6372269,840,51,905,"TALLAHATCHIE",33.9855857,-90.1939619,5,0,100
"128",6372887,840,52,1,"DEVENTER",36.8252566,-89.2477946,60,1,94
"129",6372380,840,52,147,"AUBURN",39.225067,-90.890831,0,0,1
"130",6373578,840,52,16,"REEDS",37.1404034,-94.1191991,3,0,1
"131",6372668,840,52,2,"PULASKI",36.5936897,-90.7479869,81,0,1
"132",6371680,840,52,5,"CASSVILLE",36.6608617,-93.9101019,33,0,1
"133",6373265,840,52,6,"PINEVILLE",36.5642282,-94.2388636,52,0,1
"134",6371889,840,52,70,"MCFALL",40.1002567,-94.1422189,17,1,1
"135",6372510,840,52,71,"NEW POINT",40.025462,-95.0331182,0,0,48
"136",6374062,840,53,335,"WHEAT BASIN",45.916148,-109.059699,5,0,1
"137",6373110,840,53,4,"HAY LAKE",48.9576837,-112.3253929,2,0,6
"138",6374066,840,53,43,"BRANDENBERG",45.8279275,-106.4290921,11,0,1
"139",6371191,840,53,6,"VIRGELLE",48.0610003,-110.3321782,2,0,1
"140",6371245,840,54,307,"PONCA",42.60783,-96.787429,10,1,4
"141",6370977,840,54,319,"RED CLOUD",40.016809,-98.613168,0,1,4
"142",6372276,840,54,38,"ARTHUR",41.4342597,-101.7086419,2,0,9
"143",6370871,840,54,6,"KENESAW",40.6184587,-98.6673129,75,1,16
"144",6370998,840,54,7,"KEARNEY",40.6406757,-98.8760679,24,0,4
"145",6370736,840,55,33,"NELSON",35.7087118,-114.7110604,19,1,32
"146",6370813,840,55,906,"ASH MEADOWS",36.4907307,-116.3432079,8,0,1
"147",6371411,840,58,3,"FITZWILLIAM",42.8007764,-72.1685998,44,3,1
"148",6372742,840,59,10,"SANDBROOK",40.5089177,-74.9307429,89,2,1
"149",6372181,840,59,22,"DOVER",40.9884812,-74.3851971,395,1,1
"150",6370952,840,59,3,"SIX POINTS",39.5314149,-75.1074594,224,0,129
"151",6370822,840,6,10,"ORAIBI",35.8687197,-110.6230399,68,0,4
"152",6370767,840,6,121,"CASA GRANDE",33.0385437,-111.3789069,18,1,3
"153",6370773,840,6,126,"Ajo 2",32.4655,-112.86988,210,13,37
"154",6370737,840,6,13,"WIKIEUP",34.7270747,-113.9188229,3,0,3
"155",6373734,840,6,130,"ORGAN PIPE",31.9571917,-112.7999879,21,0,23
"156",6370730,840,6,170,"PALO VERDE 2",33.3339864,-112.677217,17,2,19
"157",6373732,840,6,176,"BATES WELL",32.3559327,-112.8270799,4,0,40
"158",6370760,840,6,177,"RED ROCK 2",32.57312,-111.329123,25,1,13
"159",6370758,840,6,18,"QUARTZSITE",33.6562037,-114.2169649,31,2,2
"160",6371867,840,6,206,"WILLOW BEACH 2",35.8663187,-114.6620259,13,0,10
"161",6370947,840,6,219,"HOPE 2",33.9225847,-113.82479,45,0,6
"162",6370732,840,6,24,"LAGUNA",32.8332815,-114.3988546,27,2,47
"163",6372013,840,6,29,"SAN SIMON",32.4996877,-109.3368449,0,0,2
"164",6370747,840,6,31,"PEÑA BLANCA",31.387449,-111.064564,12,0,3
"165",6372196,840,6,32,"PATAGONIA",31.5175977,-110.7949529,38,0,18
"166",6370743,840,6,54,"COW SPRINGS",36.3915637,-110.8794319,61,0,3
"167",6371730,840,6,56,"RIVIERA",35.1226722,-114.582156,55,0,1
"168",6370771,840,6,63,"ALAMO RES.",34.2318174,-113.5975476,9,5,7
"169",6372910,840,6,69,"GILA BEND",33.2869987,-112.9375459,0,0,1
"170",6372015,840,6,71,"BARTLETT RES",33.8177037,-111.6398389,23,0,23
"171",6370731,840,6,74,"ARABY",32.8548017,-114.4452209,191,14,403
"172",6372102,840,6,78,"REDINGTON",32.5434377,-110.5053099,3,0,14
"173",6370741,840,6,80,"CABEZA PRIET",32.4009815,-112.9321083,0,1,3
"174",6370774,840,6,84,"Wickenburg",33.962204,-112.77163,27,9,3
"175",6371804,840,60,111,"SABINOSO",35.6552916,-104.3751645,3,0,1
"176",6371196,840,60,22,"CARRIZOZO",33.6891907,-105.8493706,2,0,1
"177",6372365,840,60,27,"JORNADA",32.3802337,-106.7294539,164,2,3
"178",6371860,840,60,60,"GALLINAS",35.6605096,-105.3361242,19,0,2
"179",6370958,840,60,82,"COLUMBUS",31.8359947,-107.5695189,50,4,4
"180",6372825,840,61,123,"MILFORD",42.5913477,-74.9252479,39,10,1
"181",6372921,840,61,42,"MACDOUGALL",42.803411,-76.932647,137,0,1
"182",6373312,840,61,96,"OGDENSBURG",44.6984127,-75.4650939,67,0,1
"183",6371357,840,63,101,"SUPPLY",33.9225168,-78.2125169,97,5,1
"184",6372094,840,63,107,"MILLTAIL CR",35.8639187,-75.8611599,10,0,2
"185",6371320,840,63,109,"JAMESVILLE",35.6919219,-76.9896438,37,1,1
"186",6371432,840,63,118,"WACO",35.3743051,-81.6361686,167,3,1
"187",6373666,840,63,13,"ROSE",35.4161407,-78.0698959,84,3,1
"188",6370944,840,63,2,"MERRIMON",34.95713,-76.65516,233,1,2
"189",6371241,840,63,204,"MAPLE HILL",34.5909333,-77.7928721,50,0,1
"190",6370798,840,63,220,"MARSHALL",35.9105725,-82.6486108,79,3,1
"191",6371107,840,63,913,"WASHINGTON",35.6115051,-77.0140105,0,0,1
"192",6372591,840,64,10,"WIMBLEDON",47.1679867,-98.4885929,19,1,2
"193",6371033,840,64,103,"MONTPELIER",46.7251818,-98.797372,16,0,6
"194",6372122,840,64,106,"DANZIG 2",46.1428537,-99.4821999,3,0,1
"195",6371601,840,64,18,"NILES",48.2672307,-99.3513109,3,1,10
"196",6373120,840,64,30,"BOWMAN",46.198459,-103.431806,22,0,1
"197",6373147,840,64,38,"WILD ROSE",48.5899857,-103.0592269,10,3,1
"198",6372714,840,64,4,"EDGELEY",46.3406907,-98.6828159,19,1,28
"199",6373008,840,64,42,"SHEYENNE LK",47.6462687,-100.0542839,2,0,7
"200",6371167,840,66,72,"RAY",39.1991097,-82.6751939,25,1,1
"201",6371190,840,69,18,"UMPQUA",43.3663377,-123.5037309,19,1,1
"202",6372017,840,69,31,"ALVORD LAKE",42.34767,-118.6488892,3,1,1
"203",6373459,840,69,41,"GARFIELD",45.2552468,-122.2563686,153,13,1
"204",6372572,840,69,57,"HAZEL CAMP",42.2539829,-124.2474371,61,13,5
"205",6370806,840,7,109,"ULM",34.7008083,-91.7077371,23,1,1
"206",6371049,840,7,112,"Poyen 2",34.35,-92.633333,99,0,5
"207",6371656,840,7,28,"COMPTON",36.1206137,-93.2802279,31,1,1
"208",6372166,840,72,165,"LANDISBURG",40.3267106,-77.3695842,4,3,2
"209",6370825,840,72,54,"SHELOCTA",40.6673234,-79.2349941,56,3,2
"210",6370790,840,72,69,"NAGINEY",40.7019007,-77.5415709,53,4,2
"211",6371309,840,72,905,"TUSSEY MTN.",40.7036126,-77.9050859,1,8,2
"212",6372864,840,81,2,"TRIPP",43.284162,-97.8751124,6,0,1
"213",6372056,840,81,22,"GETTYSBURG",45.0136163,-99.8583744,4,0,2
"214",6373066,840,83,11,"HINKLES FER",28.9083337,-95.6139832,228,0,9
"215",6370802,840,83,119,"Dilley",28.673182,-99.184518,43,1,1
"216",6370772,840,83,2,"RACHAL",26.8901748,-98.135998,82,1,3
"217",6372897,840,83,209,"ENCINAL 2",27.9766671,-99.266437,10,3,5
"218",6372993,840,83,218,"CATARINA 3",28.355252,-99.618303,5,5,1
"219",6370842,840,83,305,"CHINQUAPIN",28.7496887,-95.7686619,62,5,23
"220",6370739,840,83,306,"OYSTER LAKE",28.6112037,-96.2152819,19,0,651
"221",6370785,840,83,314,"YOAKUM",29.2133329,-97.1483412,31,7,1
"222",6373320,840,83,322,"UNION HILL",30.6060845,-95.6260432,153,13,14
"223",6371088,840,83,327,"ROCKSPRING",30.0156927,-100.2140109,153,3,1
"224",6370801,840,83,329,"FT. STOCKTON",30.5964387,-102.6068259,99,9,1
"225",6370763,840,83,341,"STILES",31.5830183,-101.7186781,174,6,10
"226",6373731,840,83,352,"WHIT MTN.",32.6265908,-98.3699292,68,0,30
"227",6376640,840,83,355,"TENMILE",32.5696495,-101.9072519,44,3,1
"228",6371553,840,83,375,"GRUVER",36.2689387,-101.3528969,0,0,1
"229",6370810,840,83,395,"VAN HORN",31.049106,-104.831703,8,0,1
"230",6370783,840,83,432,"QUITMAN CANYON 2",31.0025107,-105.55087,3,0,3
"231",6372290,840,83,439,"SHIELDS 2",31.5930797,-99.4248794,21,1,12
"232",6371713,840,83,55,"WINCHELL",31.5020577,-99.1642919,21,0,1
"233",6370742,840,83,6,"PETRONILA",27.6881977,-97.4706489,297,8,125
"234",6371181,840,83,74,"RHOME",33.0581596,-97.460791,188,3,15
"235",6372384,840,83,81,"COMSTOCK",29.9214837,-101.2407759,36,2,1
"236",6370762,840,83,86,"RANKIN",31.2059844,-101.9691922,77,1,30
"237",6372623,840,83,901,"L. ATASCOSA NWR",26.2449087,-97.3490589,1,0,2
"238",6372249,840,83,93,"LAMESA",32.6620464,-101.9652575,128,0,1
"239",6371215,840,85,104,"GOLD HILL",40.0358487,-113.9835809,6,0,3
"240",6373358,840,85,120,"MOQUITH MTN",37.0000397,-112.8619309,79,4,1
"241",6371663,840,85,159,"CALLAO",39.8792347,-113.2671429,0,0,1
"242",6370800,840,85,21,"BOULDER",37.9276397,-111.1870049,66,0,8
"243",6372738,840,85,257,"MOON LAKE 2",40.5507558,-110.7307569,7,2,2
"244",6370972,840,85,302,"SNOWVILLE",41.8927397,-112.7760009,1,0,7
"245",6370784,840,85,323,"MONTICELLO",37.9027647,-109.5097889,11,23,1
"246",6372096,840,88,42,"BRODNAX",36.6079187,-78.0088473,93,3,2
"247",6372704,840,89,19,"RIMROCK",46.6387037,-121.3902819,34,0,1
"248",6371136,840,89,2,"PORT ANGELES",48.1127527,-123.3860549,71,2,1
"249",6372158,840,89,41,"SOUTH ELMA",46.9561757,-123.4427949,113,3,2
"250",6373394,840,89,79,"RAINIER",46.8066477,-122.4157869,199,7,1
"251",6372586,840,90,20,"YAWKEY",38.2174027,-81.9661949,921,10,1
"252",6372336,840,90,21,"OLCOTT",38.2356237,-81.7243649,80,4,1
"253",6373438,840,90,4,"STOLLINGS",37.813102,-81.9349163,14,19,1
"254",6370794,840,90,52,"CLINTON",40.0890487,-80.6889494,109,7,2
"255",6371352,840,91,308,"CAVOUR",45.6577778,-88.8205556,6,0,1
"256",6371056,840,91,60,"ROLLING PR",43.4565557,-88.7352209,22,1,1
"257",6373011,840,92,19,"BROOKHURST",42.8691687,-106.1200029,51,0,3
"258",6372321,840,92,7,"SUNDANCE",44.4252167,-104.4206459,6,0,1
"259",6371811,840,92,88,"SHAWNEE",42.73286,-105.009503,2,2,2
