"s1","s2","time","x0","x1","y","z"
0.178795958636329,0.921036835061386,1,1,-1.00823960600411,104,0.222971164534618
0.531749427551404,0.115082025993615,1,1,0.656217185482318,78,0.615326796672982
0.361213055439293,0.437299596844241,1,1,3.41984515696868,5,0.0305016841727545
0.880388972116634,0.909248798852786,1,1,-0.221921214030184,92,0.525655097470601
0.493718409212306,0.584685997106135,1,1,-2.19559912810412,359,0.682285584053578
0.125373785849661,0.0119983775075525,1,1,-0.773398674939443,58,-0.276022342000376
0.887806793674827,0.6730463844724,1,1,0.239582112786318,126,1.00378424594498
0.0107991676777601,0.93589159543626,1,1,-1.27840324218782,176,0.577404616671066
0.340349574107677,0.633201397722587,1,1,0.787633067147784,54,0.365722578779726
0.995504777412862,0.373806327348575,1,1,-0.51122883425343,119,0.596530821818838
0.617016287054867,0.31991584203206,1,1,2.08277641881641,15,-0.498459682934437
0.2320523976814,0.974965777480975,1,1,-1.6753065857268,222,0.522148386409859
0.873466834193096,0.540832912083715,1,1,0.631275091275972,80,0.855651429509615
0.22949100472033,0.513751802034676,1,1,0.304287689677769,85,0.488793307940855
0.853856056695804,0.881874325452372,1,1,0.786350773232944,82,0.729061415114635
0.81824729219079,0.449985331855714,1,1,0.208746494749258,122,0.855764414378036
0.188763672718778,0.948253547074273,1,1,0.704307060711302,37,0.0492316785370895
0.734884820180014,0.200340341776609,1,1,-0.068829911722913,65,-0.0468294124503261
0.532834192970768,0.169771333225071,1,1,-0.185853021256634,109,0.564572787959033
0.634235873352736,0.000143655808642507,1,1,-0.0672852676280334,38,-0.655906243240932
0.745708207366988,0.468163708690554,1,1,-1.20031273893925,234,0.860814720498235
0.94202679512091,0.622347145574167,1,1,-0.604795847632739,117,0.469275815512656
0.631869783625007,0.701306261820719,1,1,-1.49481989866613,226,0.697704565210823
0.206634316127747,0.332501592347398,1,1,1.09289892289641,28,0.170906259568841
0.84627186646685,0.19322427525185,1,1,-1.83247688021736,283,0.674119147083427
0.307176824193448,0.499834721907973,1,1,0.594783133728476,59,0.23209321282022
0.255323078483343,0.743372664088383,1,1,-0.305389076004312,125,0.591457111123972
0.397915050620213,0.176090259337798,1,1,-1.01708222255772,165,0.605470545898385
0.0760751462075859,0.687409634934738,1,1,-0.557722761885586,435,1.75660055721917
0.525893648853526,0.660889161052182,1,1,0.458840244927808,53,0.302478310441026
0.0793119419831783,0.771054798969999,1,1,-0.42177457230998,173,1.06056122896044
0.396482202922925,0.689285648521036,1,1,0.961616322066187,37,0.142175149021611
0.996330566238612,0.397927008103579,1,1,0.836077056171366,51,0.514918872672478
0.974196525290608,0.556989806238562,1,1,-0.347723801614614,68,0.275575029792423
0.466848679119721,0.503046252531931,1,1,-1.32840749196912,203,0.554994222613706
0.108837204985321,0.713841839926317,1,1,-0.743889427752523,249,1.13988105869969
0.339543916517869,0.59430142515339,1,1,0.426280911056992,52,0.0880874930523537
0.860166736878455,0.915142037905753,2,1,0.280894990953231,475,0.992235572891195
0.163716197712347,0.322539897402748,2,1,-0.448770327234767,115,-0.111485995954155
0.394894106779248,0.950327918166295,2,1,-0.285566243066543,94,-0.304584732279264
0.211074058897793,0.943589083617553,2,1,-0.532507956129229,136,0.00839477054327139
0.087185246637091,0.522630689898506,2,1,-1.16549628302197,161,0.695782785123177
0.632490599760786,0.315606269286945,2,1,0.438273602410527,202,0.0954317995090784
0.917058725142851,0.871840617386624,2,1,-1.37275638094196,272,1.23766843438463
0.0447202236391604,0.0517181421164423,2,1,-1.13400343773669,71,0.00472553300738577
0.084358993684873,0.490859537618235,2,1,-0.395112277492114,176,0.45342125746268
0.210201741661876,0.639667082112283,2,1,-0.522236468336507,237,0.786795754546327
0.417965919477865,0.974416255950928,2,1,-1.39050782431461,63,-0.210526914122743
0.68762072827667,0.195163496071473,2,1,2.04058228211402,567,0.281380503041326
0.0310042810160667,0.559809335274622,2,1,0.899842385474305,768,1.23927861827494
0.438444742234424,0.365905744954944,2,1,1.31147877938543,374,0.290188786301637
0.031517016235739,0.639735505217686,2,1,-0.813524413669587,224,0.889056159345355
0.866038301493973,0.979668476385996,2,1,0.909429588456378,584,0.902386004061241
0.61216812976636,0.290117924101651,2,1,-1.62768164611684,74,0.0195638485754851
0.838121958542615,0.777832153718919,2,1,0.765013921529709,310,0.354068684157197
0.694311869563535,0.997712917858735,2,1,-0.249513295442981,132,0.205315449013596
0.194417882477865,0.350594922667369,2,1,-0.551237935265974,178,0.481069479670156
0.320537015330046,0.0698428116738796,2,1,1.63779400939322,648,0.672797777584962
0.788936738856137,0.428462129551917,2,1,-1.53238079431785,115,0.556310267852208
0.807728615123779,0.446275216527283,2,1,-0.885488213307794,258,0.950991592268682
0.53236351069063,0.0309467485640198,2,1,0.0655266664371002,217,0.224808142003369
0.26845197728835,0.080489314859733,2,1,-1.01711562653083,187,0.731940562081779
0.159357887227088,0.539386945543811,2,1,0.36760119796196,615,1.25548306511215
0.603124533547089,0.862562151392922,2,1,-0.7551276329436,275,1.05587870934002
0.210734568769112,0.23161535942927,2,1,-0.191009620794593,127,0.0965113552961625
0.625043840380386,0.506994915893301,2,1,0.168337357417682,457,1.02871247253632
0.307157469680533,0.305876557249576,2,1,0.915098115218702,284,0.189630489161745
0.0202165427617729,0.413553147576749,2,1,2.18920469229698,602,0.299994236479837
0.63030092115514,0.792539581889287,2,1,2.01477027034689,1353,1.20464392970055
0.917538669658825,0.880900176009163,2,1,0.991682068740308,941,1.39156977628968
0.133307728217915,0.812020627548918,2,1,0.784901252068233,415,0.558229762390841
0.789100399473682,0.981594198616222,2,1,0.562611624525786,561,1.09431812830538
0.552291024243459,0.38168576778844,2,1,0.55400749877316,251,0.256175826944862
0.637377136386931,0.568244984839112,2,1,-1.26977617447525,185,0.855233109052892
0.223704872187227,0.00645731016993523,2,1,-0.695660970548889,92,-0.122935955835828
0.181797365425155,0.00991017674095929,2,1,1.12300001945858,243,-0.0728461822927119
0.373396284878254,0.980836406117305,2,1,0.805468063808357,268,0.0955419938893803
0.264791469555348,0.190243567340076,2,1,0.629894480636215,301,0.382793269418528
0.534349405672401,0.2181237465702,2,1,1.32751828167554,453,0.379313244345396
0.694151988951489,0.435781498206779,2,1,-0.256312556582594,176,0.384500022394746
0.949551708297804,0.823254582472146,2,1,-0.709607228545383,259,0.802321741790946
0.940502759069204,0.0352398024406284,2,1,1.1599699032358,277,0.0158309763525659
0.394540440756828,0.349216400645673,2,1,-0.954167997911822,123,0.324121018579367
0.10345398588106,0.789488872280344,2,1,-1.80920035883962,139,0.979292965367315
0.824689547764137,0.308885397622362,2,1,0.474712114732794,352,0.659596696385149
0.590537871001288,0.786710800603032,2,1,0.875844677460703,1050,1.5563722480987
0.187629830325022,0.983710218220949,2,1,1.06234929441218,321,0.273351004357387
0.62408179207705,0.261864679399878,2,1,-0.215641795762094,142,0.15518834956538
0.302554664202034,0.436077584745362,2,1,0.941353928181088,421,0.608372701118643
0.217617618152872,0.996197310741991,2,1,-1.21388812977716,102,0.336714119410383
0.49188029114157,0.519101773621514,2,1,-0.523787730834666,218,0.655467563416258
0.397533951327205,0.969716908177361,2,1,-0.52067676084598,88,-0.213232470917196
0.446818851632997,0.389651149744168,2,1,0.255889992257187,218,0.245001733670371
0.958395729074255,0.247979050967842,2,1,-0.70310662767394,48,-0.733845049889036
0.958936624461785,0.113307905383408,2,1,0.179446732554003,262,0.471771838886798
0.105947100091726,0.0823212894611061,2,1,0.090459543965228,207,0.163354161902771
0.702815809752792,0.711373318918049,2,1,-0.0786607056693417,263,0.660707613167696
0.696702904999256,0.335619117598981,2,1,0.0223883591535168,180,0.125798283639535
0.125580603955314,0.45815132651478,2,1,-0.0445372615205071,210,0.411760292155517
0.282389608211815,0.445845133857802,2,1,-2.06833067490839,125,0.831419012462485
0.0435319778043777,0.0655350419692695,2,1,0.977374254647016,260,0.11454383920195
0.403136811917648,0.662589916493744,2,1,-1.12152309754628,117,0.256787217469188
0.93346394598484,0.256247551878914,2,1,-0.792486830723262,59,-0.491519180313122
0.517867870163172,0.742010547313839,2,1,0.481849641065032,372,0.707939407093767
0.0601451951079071,0.0104891178198159,2,1,-0.359198106505965,83,-0.635659249271036
0.397165638860315,0.360010312637314,2,1,-0.682151547700502,172,0.457864911847431
0.386376961134374,0.316463541937992,2,1,0.231878172099114,215,0.208030964183647
0.63615792337805,0.801229489035904,2,1,-2.15224304775149,119,0.893829972606617
0.760545436991379,0.69731790618971,2,1,-0.924234504797373,131,0.326497713317698
0.803005695575848,0.164545577019453,2,1,0.70588157212649,196,-0.0640110683858006
0.392484037205577,0.403535224497318,2,1,-0.0134078724763145,235,0.47498466891003
0.065721747232601,0.861632896820083,2,1,0.18282337772048,433,0.923237479683154
0.947362778708339,0.366080181207508,2,1,2.17610985086555,497,0.158347602837094
0.689741318114102,0.628665021620691,2,1,-3.42282542030463,100,1.2017202352543
0.395815870258957,0.782022041268647,2,1,-1.1478654161049,119,0.219829772076308
0.0470954277552664,0.120287493336946,2,1,-0.288935789249434,119,0.0217675647289821
0.71786731784232,0.828169144690037,2,1,-2.43446690736641,59,0.109619932005024
0.404354624450207,0.365515114041045,2,1,0.187545743408231,346,0.696621540423584
0.980327089317143,0.798539208248258,2,1,-0.344675310337394,193,0.436955829776345
0.89684788393788,0.177768365014344,2,1,-0.337861980899882,136,0.102591091790065
0.576000681612641,0.965478612808511,2,1,0.57992847783995,370,0.608389771713909
0.140574731864035,0.412561318138614,2,1,-1.04503207794029,113,0.218149945803301
0.862003171583638,0.675413990858942,2,1,-1.50434564324089,135,0.772772207052452
0.413580095628276,0.251244505401701,2,1,-1.67064632386475,79,0.374628103815238
0.36542713525705,0.185864826664329,2,1,1.19435671972147,486,0.508992918064247
0.541907150996849,0.193271594820544,2,1,-0.42860826852995,292,0.836219526603082
0.870178655022755,0.783066263655201,2,1,-1.47492167103116,145,0.698072839527944
0.910852501867339,0.666280850768089,2,1,0.679278152716718,349,0.593300472973718
0.568665127735585,0.225720474962145,2,1,0.341393947680929,252,0.525806253981782
0.530052416259423,0.601689840434119,2,1,1.19826691050196,352,0.23432624804724
0.431654856307432,0.529213769827038,2,1,-0.343247395493704,266,0.745696118315506
0.0613379238639027,0.58812942286022,2,1,0.199779623058459,397,1.01913962386957
0.308820757083595,0.681688097072765,2,1,1.33160321135131,353,0.171233820942606
0.555510311387479,0.97933024330996,2,1,0.197715709958717,303,0.533406903595833
0.654172766255215,0.971111739287153,2,1,0.0373817728910696,192,0.182288291584965
0.271771689644083,0.872243844904006,2,1,0.845569855523118,224,-0.0056473352947038
0.575035914545879,0.00872288946993649,2,1,1.36154679433787,173,-0.436575456238244
0.894823600538075,0.0674060967285186,3,1,0.559937958586217,459,-0.368271548082942
0.997168111149222,0.130761722335592,3,1,0.810682555290194,2065,0.873098823406191
0.858710505533963,0.67990154097788,3,1,0.579524066001682,1464,0.74692518200008
0.015598974423483,0.170533665921539,3,1,-0.816075409287085,199,0.0825219409610408
0.972870441153646,0.456175984349102,3,1,0.91257470550882,1683,0.511573996795952
0.816481452900916,0.882962494622916,3,1,-1.84281660674563,77,0.308197708619335
0.149282316910103,0.112077618483454,3,1,1.27691663750175,1443,-0.0412044956683888
0.162066957913339,0.530566249042749,3,1,0.453308638913337,1827,1.07448590774847
0.476802412886173,0.784353131428361,3,1,-1.39063863678888,130,0.369116929918023
0.81884390162304,0.53686867072247,3,1,0.310103405756564,703,0.257666763104481
0.26084170723334,0.807365846121684,3,1,-1.39855260352065,54,-0.505578285636876
0.463879152201116,0.508014159277081,3,1,-1.44695515306235,201,0.69297518726341
0.0817143097519875,0.933520952006802,3,1,0.154303568127715,321,-0.358298271698738
0.500480389688164,0.999437817605212,3,1,-0.843597683593119,282,0.449180273706949
0.857605762779713,0.33239499409683,3,1,1.14647375647288,3008,0.866840935806446
0.689150177873671,0.0150202717632055,3,1,-0.488030974753263,67,-1.33975366964304
0.727135070832446,0.839903815416619,3,1,-0.558027889066122,564,0.86933575763386
0.209264104487374,0.0333822381217033,3,1,-0.0226748971123521,461,0.0612142095311613
0.455501439981163,0.337443346856162,3,1,1.41335510791248,1105,-0.452917539594202
0.876105336705223,0.44416865054518,3,1,-0.963922937941732,295,0.61613100374158
0.611062158131972,0.903431652346626,3,1,-0.255979492542336,534,0.494041168289459
0.750944550381973,0.657714457949623,3,1,2.10526606825639,5022,0.414142439249708
0.982404917245731,0.233242173912004,3,1,1.05055282223703,1701,0.395997854987856
0.173388212919235,0.9476283416152,3,1,1.15217543606657,487,-0.903845063453372
0.475881719961762,0.529196681687608,3,1,0.145580528493416,751,0.37905753680664
0.764450131449848,0.626574909780174,3,1,-0.577388982817021,335,0.370838046676922
0.557277277344838,0.746511439792812,3,1,1.37761082881125,5084,1.15485187254519
0.542808226076886,0.704818526050076,3,1,-0.743305131566476,541,1.00259591559599
0.12176723475568,0.157051281072199,3,1,0.582481565363871,456,-0.409577295947027
0.0197648701723665,0.557531388942152,3,1,1.25195516819583,3358,0.896399462334029
0.86948971869424,0.0331173189915717,3,1,-0.11290785485104,151,-0.892452965539691
0.776797485304996,0.0604267402086407,3,1,0.095390329784651,213,-0.744615836756607
0.614828343037516,0.558855031849816,3,1,0.231881793256258,1087,0.763900923712028
0.298050535377115,0.964521878166124,3,1,2.35324320689379,3743,-0.130611553306198
0.231148818507791,0.98766633332707,3,1,-2.17035227581924,20,-0.464084336733411
0.0584355285391212,0.507250614464283,3,1,-0.731739605927767,259,0.206951199481238
0.578795603709295,0.480212901951745,3,1,-0.134244735542907,781,0.805896233386665
0.198629238177091,0.83738004299812,3,1,-0.672948595042776,157,-0.405945070140405
0.500861071515828,0.74201901210472,3,1,-0.193778168242266,592,0.559028015690485
0.290175371104851,0.58269033767283,3,1,0.0602580343833667,670,0.440430493393698
0.803037576144561,0.698085476178676,3,1,0.23808242616847,1126,0.733949176464468
0.707347883610055,0.695894753560424,3,1,0.478970093856276,2105,1.16944717073335
0.274252922739834,0.902921091997996,3,1,0.16022329674946,185,-1.03460236553103
0.336082746973261,0.186685944208875,3,1,0.174045167150159,244,-0.593412717056244
0.646937245037407,0.770632785977796,3,1,1.07348795076302,2696,0.870826621982334
0.401928337523714,0.524219408165663,3,1,0.962875085883871,1762,0.50443567873694
0.030442914692685,0.991448650835082,3,1,1.89771566229468,3076,0.126493592372063
0.875527239171788,0.0562316281720996,3,1,-0.726521354406614,161,-0.260357459649099
0.709104418754578,0.157838652143255,3,1,1.21080948042376,598,-0.756514846105828
0.187912811292335,0.399081072071567,3,1,1.27167967984514,2024,0.34604952911287
0.130115685984492,0.264445409178734,3,1,-1.35088210960348,89,-0.374505987730881
0.72460216935724,0.17507511889562,3,1,-0.265942088390806,194,-0.40905827499071
0.289360710652545,0.352246262365952,3,1,1.77456041853924,3118,0.254243402002655
0.653239761013538,0.0337182173971087,3,1,-0.643855657993764,55,-1.19135040692246
0.618356511229649,0.119829362025484,3,1,1.30696250124924,466,-1.14239527567313
0.601207476342097,0.295755801256746,3,1,-1.11922310175953,123,-0.00470357628646256
0.944098611129448,0.479515424463898,3,1,-0.584377651665749,635,1.03656977752951
0.761490262113512,0.162953256163746,3,1,-0.900426666196773,116,-0.492349564439395
0.638965620892122,0.544170710956678,3,1,1.14891209539977,2256,0.564422204665341
0.662160607520491,0.167663827072829,3,1,-0.963908733206478,68,-0.598100955876624
0.709088211646304,0.67050181585364,3,1,-0.489945314333173,590,0.889393548041994
0.855177435558289,0.396526423515752,3,1,-0.904613794611454,335,0.812191038517027
0.185529393842444,0.351215525297448,3,1,-0.406591138900721,294,0.0816322482934908
0.587421412579715,0.886592881754041,3,1,0.920352525986886,2291,0.829520969414084
0.83490571170114,0.258563325274736,3,1,-0.288387282532184,298,0.00874444449540131
0.236888084327802,0.673366349888965,3,1,0.142010043911397,935,0.701225173836028
0.551407372578979,0.348353297682479,3,1,-0.451809246001808,234,-0.114504498468812
0.40374518558383,0.0735599233303219,3,1,-0.36492457987609,231,-0.270063552161466
0.413837161147967,0.18631704011932,3,1,-1.11953065283383,125,-0.13934291499093
0.33819502685219,0.531240819022059,3,1,-0.396212426365406,488,0.554826332916165
0.89547140034847,0.674538594670594,3,1,-0.986802854873013,398,0.88044387149804
0.374675577739254,0.552392511162907,3,1,0.233486895634402,1010,0.670028822722135
0.313405402703211,0.117314855800942,3,1,-0.495037151717711,342,0.308620822929965
0.577359369723126,0.652700748061761,3,1,-0.969641042955911,309,0.646531550171705
0.519912697374821,0.612846698611975,3,1,-0.108636768342293,386,0.0503570193803825
0.384229004383087,0.652126255678013,3,1,1.65354740533581,1517,-0.327011720781953
0.846489888615906,0.748816871317104,3,1,0.670832351985947,2111,0.980325283899042
0.532270615454763,0.321605418110266,3,1,0.96745077489105,817,-0.285770393669546
0.484119024127722,0.96874352870509,3,1,0.872463280969087,1344,0.340958079191676
0.804644413059577,0.393914425978437,3,1,0.537495243478574,873,0.225374052893201
0.319633008912206,0.555534043814987,3,1,-0.282873954684846,609,0.63382322013403
0.508946877671406,0.288153053727001,3,1,-0.340253421195963,169,-0.522331959688516
0.537860271753743,0.327242911793292,3,1,0.0396746649134731,317,-0.196267312933526
0.828752377536148,0.54512268747203,3,1,1.51326429288042,2023,0.103206486792824
0.893050494138151,0.817050073295832,3,1,0.819819538196174,1762,0.659605579163279
0.941158548928797,0.0566126618068665,3,1,0.680476179974909,1155,0.392668859364622
0.157389723462984,0.908561656018719,3,1,-1.41240263610531,76,-0.513801961252808
0.0325373644009233,0.182055545505136,3,1,0.589166598468597,899,0.20184647060484
0.817026604432613,0.457876077853143,3,1,0.843581540499189,2020,0.793751542134436
0.781765253283083,0.956944654462859,3,1,-0.250707771529815,557,0.591410383110473
0.728976878570393,0.404338747262955,3,1,-1.98122083037253,62,0.0113126280222196
0.112580887041986,0.0460453741252422,3,1,0.94170100038953,660,-0.516664238558258
0.899429142707959,0.737988804699853,3,1,-1.69112237400835,145,0.690844837058566
0.069764259736985,0.674770502373576,3,1,0.0545585245576375,807,0.704935435498833
0.0107273850589991,0.713985923677683,3,1,-0.450177470781896,485,0.744665226633275
0.450225637760013,0.575426688417792,3,1,1.19878265550305,1254,-0.0791664054293323
0.749969901982695,0.869481880683452,3,1,-2.02119730638862,147,0.99659809439326
0.673482922371477,0.688577454304323,3,1,-0.637337608967065,624,1.06171558719154
0.698798362864181,0.22647766652517,3,1,0.192518382387906,356,-0.263326725717562
0.449934065807611,0.940724526066333,3,1,-0.335294602742926,287,-0.0712977876935808
