"","RouteDataID","CountryNum","StateNum","Route","RouteName","Latitude","Longitude","NCar","Noise","BirdCount"
"54",6357056,840,14,503,"Tracy 2",37.665124,-121.73284,72,0,1
"55",6360275,840,14,51,"ANZA BORREGO",32.903954,-116.23272,44,0,23
"56",6357141,840,14,58,"EUREKA VAL",37.2267497,-117.7611699,0,0,1
"57",6357992,840,14,59,"INYOKERN",35.6076917,-117.800197,15,2,9
"58",6360255,840,14,64,"TECOPA",35.8040435,-116.1930811,16,0,7
"59",6360128,840,14,71,"POINT REYES",38.0453507,-122.8668979,276,0,2
"60",6357347,840,14,83,"FAIRFAX",37.9851247,-122.5909499,177,0,90
"61",6360270,840,14,88,"COTTONWOOD",33.6738577,-115.8016279,31,0,5
"62",6357020,840,14,89,"NILAND",33.2200507,-115.4847789,65,4,51
"63",6359454,840,14,99,"S CATALINA",33.3657387,-118.3742829,6,3,1
"64",6359774,840,17,217,"TINCUP",38.7474207,-106.431206,183,12,2
"65",6358348,840,17,222,"GROUNDHOG RS",37.7801857,-108.0888449,8,0,1
"66",6360425,840,17,302,"LAY",40.6681037,-107.8616029,11,0,1
"67",6359902,840,17,308,"BAXTER PASS",39.4433277,-108.9548949,4,7,1
"68",6359489,840,17,43,"GORDON CREEK",39.6105587,-103.1230999,2,0,2
"69",6357229,840,17,48,"GUFFEY",38.982811,-105.5746738,43,0,1
"70",6359440,840,18,14,"MID HADDAM",41.5651229,-72.5906625,31,1,2
"71",6357062,840,2,102,"COURTLAND",34.6030578,-87.2543912,29,0,1
"72",6357396,840,2,218,"BAY MINETTE",30.803493,-87.6374375,142,1,1
"73",6357658,840,2,54,"FAIRVIEW",31.2223969,-86.0994295,90,2,40
"74",6359341,840,2,71,"WHEELER DAM",34.7961251,-87.3837235,81,1,1
"75",6359985,840,21,105,"BLACKBIRD",39.3705837,-75.6392639,11,0,1
"76",6359256,840,21,107,"HOLLEYVILLE 2",38.6736346,-75.2351111,0,4,1
"77",6358926,840,25,151,"Laurel Hill",30.965694,-86.455486,40,0,22
"78",6357995,840,25,178,"REDLANDS",25.618989,-80.4147339,358,1,15
"79",6358371,840,25,37,"SANDERSON",30.2531989,-82.1623546,137,0,2
"80",6358342,840,25,60,"CALLAHAN",30.5196049,-81.9519897,142,0,1
"81",6357211,840,25,74,"ST LUCIE",27.2364427,-80.5471555,96,0,5
"82",6360126,840,25,79,"HOMESTEAD",25.4912637,-80.5425082,81,1,6
"83",6358862,840,25,84,"CROSS CITY",29.6862263,-83.0674784,103,1,9
"84",6357700,840,25,910,"WEBB",26.8177916,-81.9247336,172,0,2
"85",6357387,840,25,921,"ST VINCENT I",29.6796829,-85.215292,0,0,11
"86",6357065,840,27,13,"WRIGHTSVILLE",32.7366314,-82.7652865,46,1,1
"87",6358754,840,27,16,"CREST",32.9365857,-84.4948117,0,3,3
"88",6359974,840,27,38,"TAZEWELL",32.3152912,-84.5636584,67,0,2
"89",6358624,840,3,28,"KALIFONSKY",60.2959485,-151.2763427,140,0,2
"90",6357460,840,3,420,"MT. FAIRPLAY",63.6093407,-142.3235417,1,0,3
"91",6359257,840,33,219,"PICABO",43.4007821,-114.252264,34,7,5
"92",6360430,840,34,14,"WAYNE",41.9335847,-88.1879809,341,0,3
"93",6358272,840,34,3,"HOLCOMB",42.0711057,-89.0756312,79,4,45
"94",6358977,840,34,312,"CONCORD WEST",39.8173797,-90.4058819,0,0,1
"95",6358807,840,34,50,"MASCOUTAH LK",38.5256201,-89.8193422,32,0,1
"96",6357190,840,34,60,"BREMEN",37.9708433,-89.7475091,62,5,1
"97",6359031,840,36,22,"KANAWHA",42.9663334,-93.8524963,17,2,3
"98",6359614,840,36,28,"SIOUX CITY",42.4902437,-96.3743819,84,2,4
"99",6358923,840,36,3,"MELROSE",40.8887105,-93.1717427,33,2,1
"100",6358443,840,36,34,"ROCK VALLEY",43.2574697,-96.2756889,14,0,1
"101",6357116,840,38,304,"Berwet",37.7959759,-97.4634159,15,0,57
"102",6359677,840,38,315,"Grigston",38.4682058,-100.7232236,2,2,1
"103",6357176,840,38,37,"MISSLER",37.3143937,-100.4350879,20,0,4
"104",6359406,840,39,11,"MONTICELLO",36.8211687,-84.8339909,67,2,1
"105",6357102,840,39,22,"HUSTONVILLE",37.470864,-84.8112865,134,2,1
"106",6357171,840,39,6,"CEDAR GROVE",36.9907469,-86.6314152,0,0,2
"107",6357041,840,42,106,"LTL CHENIER",29.7706489,-93.0158239,7,0,9
"108",6357032,840,42,16,"DE RIDDER",30.8315727,-93.3184289,94,0,6
"109",6357031,840,42,207,"Sabine NWR 2",29.8912193,-93.401584,26,0,2
"110",6357150,840,42,303,"CONCORD",32.9737057,-91.5183169,12,0,1
"111",6359521,840,42,311,"FORKED ISLAND",29.5532551,-92.3067829,65,0,4
"112",6357027,840,42,52,"KAPLAN",29.9956057,-92.5966809,19,0,60
"113",6360269,840,42,54,"NORWOOD",30.9782167,-91.1039109,51,2,2
"114",6357026,840,42,56,"DE QUINCY",30.4099932,-93.1678412,117,0,72
"115",6358419,840,42,906,"BATON ROUGE",30.4157544,-91.1801812,0,7,2
"116",6359084,840,44,19,"HARMONY",44.9876199,-69.4360208,40,0,1
"117",6358700,840,46,112,"IJAMSVILLE",39.2945828,-77.3066703,246,6,2
"118",6360440,840,46,149,"BERLIN",38.3112181,-75.1181628,11,0,150
"119",6359600,840,46,36,"MELITOTA",39.2640947,-76.1481269,57,0,5
"120",6357434,840,46,47,"COKESBURY",38.1651924,-75.5797027,20,3,1
"121",6360439,840,46,48,"NEWARK",38.2256736,-75.2663372,13,7,60
"122",6357636,840,49,2,"BERGLAND",46.6630819,-89.5588862,51,1,3
"123",6358459,840,50,15,"PRINCETON",45.6049323,-93.8828669,150,0,1
"124",6359826,840,50,21,"CHOKIO",45.5499007,-96.0968314,23,3,50
"125",6358235,840,50,29,"GLYNDON",46.9200866,-96.6109471,18,1,1
"126",6357464,840,50,3,"HARTLAND",43.8179682,-93.4993444,18,0,1
"127",6357760,840,50,50,"GRYGLA",48.3032362,-95.5729652,3,4,11
"128",6359159,840,50,57,"WORTHINGTON",43.5869507,-95.7747889,11,3,20
"129",6360039,840,50,7,"MILLVILLE",44.2229204,-92.2705246,41,2,14
"130",6358816,840,50,8,"LAKEVILLE",44.6596006,-93.3337301,56,0,1
"131",6358421,840,50,9,"MINNETONKA",44.974215,-93.471591,386,30,1
"132",6357865,840,50,905,"WHITEWATER 2",44.05684,-91.989433,51,0,3
"133",6357799,840,51,119,"NECAISE",30.6193407,-89.5109799,35,3,10
"134",6357025,840,51,37,"De Soto",31.0534826,-89.2701391,23,1,63
"135",6359528,840,51,41,"Holly Springs",34.3507798,-89.1849649,0,1,25
"136",6360309,840,52,142,"LURAY",40.583201,-91.823103,10,0,2
"137",6358671,840,52,29,"ROCKINGHAM",39.3300772,-93.8041794,10,2,2
"138",6359408,840,53,2,"KALISPELL",48.1080187,-114.4619289,56,2,5
"139",6360056,840,53,44,"POWDERVILLE",45.9440787,-105.4130672,0,0,1
"140",6359809,840,54,27,"SWAN LAKE",42.021567,-99.4624293,0,0,1
"141",6360080,840,54,901,"Pine Ridge",42.7519425,-102.9147494,3,0,1
"142",6359710,840,55,37,"JARBIDGE",41.9347177,-115.4191359,7,8,1
"143",6357066,840,55,906,"ASH MEADOWS",36.4907307,-116.3432079,16,0,6
"144",6358482,840,59,204,"PEDRICKTOWN 2",39.6959057,-75.468143,76,3,2
"145",6357798,840,59,21,"HIGH POINT",41.3073947,-74.6772749,56,9,1
"146",6357225,840,59,3,"SIX POINTS",39.5314149,-75.1074594,187,2,300
"147",6357023,840,6,13,"WIKIEUP",34.7270747,-113.9188229,0,0,5
"148",6357012,840,6,170,"PALO VERDE 2",33.3339864,-112.677217,14,1,67
"149",6357049,840,6,172,"CUTTER 2",33.178809,-110.215069,7,1,39
"150",6359742,840,6,177,"RED ROCK 2",32.57312,-111.329123,7,1,31
"151",6359451,840,6,20,"NEW RIVER",33.7034749,-112.2723363,239,11,9
"152",6359429,840,6,219,"HOPE 2",33.9225847,-113.82479,87,3,4
"153",6358886,840,6,233,"SUNIZONA 2",31.75871,-109.73797,4,1,2
"154",6359318,840,6,24,"LAGUNA",32.8332815,-114.3988546,62,8,33
"155",6357773,840,6,25,"DATELAND",32.9285617,-113.5413359,1,0,2
"156",6357073,840,6,29,"SAN SIMON",32.4996877,-109.3368449,1,0,1
"157",6359908,840,6,32,"PATAGONIA",31.5175977,-110.7949529,6,0,10
"158",6359905,840,6,51,"TOROWEAP",36.2863797,-113.0649869,2,0,1
"159",6357042,840,6,56,"RIVIERA",35.1226722,-114.582156,13,1,7
"160",6359764,840,6,63,"ALAMO RES.",34.2318174,-113.5975476,4,2,1
"161",6357048,840,6,68,"CIBOLA LAKE",33.2314477,-114.668276,4,0,1
"162",6359949,840,6,71,"BARTLETT RES",33.8177037,-111.6398389,22,0,99
"163",6360140,840,6,73,"ALPINE",33.8668667,-109.1657669,22,1,1
"164",6359322,840,6,74,"ARABY",32.8548017,-114.4452209,127,9,168
"165",6359915,840,6,78,"REDINGTON",32.5434377,-110.5053099,0,0,13
"166",6358462,840,6,82,"SAHUARITA",31.9576267,-110.9446259,25,0,1
"167",6357777,840,60,112,"LOGAN",35.4023345,-103.5092263,1,0,1
"168",6357469,840,60,2,"NAGEESI",36.1676097,-107.7013619,30,5,4
"169",6358864,840,60,59,"VALLECITOS",35.7466305,-106.779464,13,0,1
"170",6363697,840,60,67,"PASTURA",34.7803261,-104.9434186,1,1,4
"171",6359226,840,60,74,"PEP",33.7433287,-103.6484449,13,15,1
"172",6357214,840,60,82,"COLUMBUS",31.8359947,-107.5695189,51,0,14
"173",6359988,840,61,98,"WANAKENA",44.1319167,-74.9230359,15,1,1
"174",6357186,840,63,101,"SUPPLY",33.9225168,-78.2125169,96,4,3
"175",6360347,840,63,12,"JORDAN",35.6755372,-78.3220803,233,1,1
"176",6357488,840,63,15,"CLIMAX",35.917637,-79.7044966,170,3,1
"177",6358111,840,63,2,"MERRIMON",34.95713,-76.65516,252,0,3
"178",6357080,840,63,212,"COKESBURY",35.5245603,-78.9085878,54,0,2
"179",6357127,840,63,3,"MYRTLE GROVE",34.1327657,-77.8775469,451,0,21
"180",6357215,840,63,917,"Cherokee",35.516915,-83.294801,61,13,1
"181",6359379,840,64,12,"BUCHANAN",47.0807973,-99.0545676,18,0,10
"182",6357100,840,64,17,"ROLLA",48.7474635,-99.6133701,45,13,87
"183",6359387,840,64,4,"EDGELEY",46.3406907,-98.6828159,2,0,21
"184",6359892,840,66,24,"BOTKINS",40.4824537,-84.1838359,66,0,1
"185",6358529,840,66,46,"BAXTER RIDGE",40.6059796,-81.1683844,32,1,1
"186",6357231,840,66,72,"RAY",39.1991097,-82.6751939,39,0,1
"187",6359880,840,67,34,"FELT",36.5876204,-102.7866028,24,0,3
"188",6359729,840,67,69,"CLEAR LAKE",36.5291627,-100.3431859,17,4,2
"189",6359725,840,67,70,"HOOKER",36.7764517,-101.1876829,9,4,3
"190",6359881,840,67,71,"KEYES",36.7771067,-102.2655719,3,0,2
"191",6358797,840,69,252,"CHINCHALO",42.8675627,-121.8315359,9,0,2
"192",6357103,840,7,109,"ULM",34.7008083,-91.7077371,67,2,2
"193",6357083,840,7,111,"NANCE",34.7023815,-92.8007333,37,1,1
"194",6357105,840,7,112,"Poyen 2",34.35,-92.633333,81,0,2
"195",6357079,840,7,42,"England",34.559183,-92.001796,59,0,10
"196",6359891,840,72,177,"MT GRETNA 2",40.2721512,-76.4627658,128,1,1
"197",6358250,840,72,42,"CANADENSIS",41.2581129,-75.231938,94,1,1
"198",6357570,840,72,69,"NAGINEY",40.7019007,-77.5415709,43,0,1
"199",6359732,840,72,85,"NEW RINGGOLD",40.6899507,-75.9991309,405,0,1
"200",6358600,840,72,903,"WILD CREEK",40.829387,-75.5231529,93,2,1
"201",6357133,840,82,15,"COLLINWOOD",35.1607149,-87.6852374,39,0,1
"202",6357120,840,82,16,"WRIGLEY",35.8791357,-87.3276749,55,0,1
"203",6360720,840,82,24,"TULLAHOMA",35.3582118,-86.2170779,280,0,1
"204",6358958,840,83,1,"LAG ATASCOSA",26.1912547,-97.3519969,0,0,2
"205",6357255,840,83,108,"FRANKEL CITY",32.1286341,-102.8346237,91,4,1
"206",6357203,840,83,184,"CASA PIEDRA",30.0400667,-104.0259486,2,0,1
"207",6357842,840,83,189,"BEAR MTN",30.93882,-104.15497,5,0,2
"208",6358233,840,83,20,"WINNIE",29.6706502,-94.3415601,52,0,1
"209",6357738,840,83,25,"ROCK ISLAND",29.513077,-96.550258,103,8,3
"210",6357554,840,83,30,"HONDO",29.3597192,-99.1420313,23,2,1
"211",6357259,840,83,329,"FT. STOCKTON",30.5964387,-102.6068259,87,3,4
"212",6357808,840,83,330,"COYANDA DRAW",30.6112157,-103.3672874,2,0,3
"213",6357815,840,83,331,"TOYAHVALE",30.8111277,-103.9442869,73,0,2
"214",6357128,840,83,341,"STILES",31.5830183,-101.7186781,138,0,1
"215",6360053,840,83,344,"SALT FLAT",31.7554957,-104.9764329,357,43,1
"216",6358820,840,83,349,"MT. SELMAN",32.0682917,-95.2839819,94,1,7
"217",6357060,840,83,350,"WILLS POINT",32.7789408,-96.0240475,39,2,21
"218",6357264,840,83,356,"MIDLAND",32.0722749,-101.9269126,202,20,1
"219",6359180,840,83,358,"GAMBILL REF.",33.6972087,-95.7027429,0,0,2
"220",6358744,840,83,378,"SAN PEDRO",26.9305414,-97.65234,0,0,1
"221",6357261,840,83,402,"Loyola Beach 2",27.3477527,-97.695112,0,0,2
"222",6357071,840,83,432,"QUITMAN CANYON 2",31.0025107,-105.55087,2,0,4
"223",6357394,840,83,438,"COMANCHE",31.6159727,-98.6520979,13,0,8
"224",6357274,840,83,457,"Smyrna 2",33.0955235,-94.044829,22,2,11
"225",6357208,840,83,507,"Bayside 3",28.03785,-97.160194,42,1,3
"226",6357059,840,83,58,"ATHENS",32.1808084,-95.7430805,212,3,19
"227",6357240,840,83,65,"GRAFORD",32.9898499,-98.389974,119,4,5
"228",6357484,840,83,72,"SADLER",33.6818377,-96.7585531,187,2,1
"229",6357132,840,83,76,"OLNEY",33.3624717,-98.9245219,7,0,33
"230",6360117,840,83,83,"BLACK GAP",29.4492397,-102.8239829,5,0,2
"231",6359247,840,83,907,"PADRE ISLAND PAIS",27.5253305,-97.261458,16,0,248
"232",6360077,840,83,91,"CORNUDAS",31.7612467,-105.3687429,18,1,15
"233",6357828,840,85,10,"OAK CITY",39.3549717,-112.2278059,0,0,1
"234",6359465,840,85,104,"GOLD HILL",40.0358487,-113.9835809,5,0,1
"235",6359396,840,85,109,"FISH SPRINGS",39.6107407,-113.4837109,2,0,2
"236",6358787,840,85,113,"BONANZA",40.0155117,-109.1712729,6,0,3
"237",6359132,840,85,120,"MOQUITH MTN",37.0000397,-112.8619309,71,3,2
"238",6358655,840,85,158,"M WARNER RES",40.8583267,-109.2579279,8,2,1
"239",6360420,840,85,159,"CALLAO",39.8792347,-113.2671429,0,0,1
"240",6359184,840,85,20,"NAVAJO LAKE",37.4140427,-112.7998329,98,3,7
"241",6357470,840,85,203,"HARDWARE RANCH",41.6247767,-111.7942819,8,20,1
"242",6357101,840,85,302,"SNOWVILLE",41.8927397,-112.7760009,0,0,3
"243",6358725,840,85,311,"FERRON",39.3222457,-111.4426679,8,2,1
"244",6358693,840,85,317,"GREEN RIVER",38.9815407,-110.1670069,11,1,1
"245",6363467,840,85,903,"SALERATUS CR",41.2613107,-111.1787939,0,0,6
"246",6357653,840,87,7,"POST MILLS",43.8966381,-72.2608612,34,1,1
"247",6359434,840,88,102,"TAYLORSTOWN 2",39.2649107,-77.584975,43,5,1
"248",6358791,840,88,42,"BRODNAX",36.6079187,-78.0088473,59,1,2
"249",6360295,840,88,43,"NEWSOMS",36.6057147,-77.1454409,29,0,1
"250",6357604,840,89,182,"Scootney Reservoir",46.7665517,-119.04624,31,0,1
"251",6357294,840,89,26,"BICKLETON",45.9666667,-120.25,3,0,1
"252",6359674,840,89,4,"NEWHALEM",48.7004247,-121.2122809,98,18,1
"253",6358178,840,89,40,"ILWACO",46.2694477,-124.0782779,65,0,4
"254",6360025,840,89,75,"MOSES COULEE",47.6640047,-119.6308899,0,0,2
"255",6360773,840,89,9,"TAHOLAH",47.3475467,-124.2942279,109,1,1
"256",6359596,840,89,951,"HORN RAPIDS",46.3915681,-119.4109939,47,3,1
"257",6359502,840,90,140,"MEADLAND",39.1928067,-80.0991062,54,0,1
"258",6359245,840,91,49,"CASCO",44.5887327,-87.6425339,18,0,1
"259",6358582,840,91,60,"ROLLING PR",43.4565557,-88.7352209,47,0,5
"260",6359467,840,92,250,"MOSKEE 2",44.2694606,-104.1752214,0,0,1
"261",6358618,840,92,45,"RECLUSE",44.9497577,-105.6623079,13,0,1
"262",6359035,840,92,59,"ARMINTO",43.1052467,-107.0216849,3,0,1
"263",6359476,840,92,7,"SUNDANCE",44.4252167,-104.4206459,0,0,2
